system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
0000000000000000009c,"{type=[[0.0, 1148.7333333333336], [1.0, 1.83921568627451]]}","{type=[[0.0, 1144.7333333333331], [1.0, 5.83921568627451]]}","{type=[[0.0, 1146.5725490196078], [1.0, 4.0]]}","{type=[[0.0, 1142.2274509803922], [1.0, 8.345098039215687]]}","{type=[[0.0, 1144.0666666666666], [1.0, 6.5058823529411764]]}","{type=[[0.0, 1148.0666666666664], [1.0, 2.5058823529411764]]}",531709388,"{type=[[0.0, 1150.5725490196078]]}","{type=[[0.0, 1150.5725490196078]]}","{type=[[0.0, 1150.5725490196078]]}",
0000000000000000009d,"{type=[[0.0, 1157.9999999999995]]}","{type=[[0.0, 1157.9999999999995]]}","{type=[[0.0, 1157.9999999999995]]}","{type=[[0.0, 1147.9999999999998], [1.0, 10.0]]}","{type=[[0.0, 1147.9999999999998], [1.0, 10.0]]}","{type=[[0.0, 1147.9999999999998], [1.0, 10.0]]}",532175232,"{type=[[0.0, 1157.9999999999995]]}","{type=[[0.0, 1157.9999999999995]]}","{type=[[0.0, 1157.9999999999995]]}",
0000000000000000009e,"{type=[[0.0, 1161.4274509803918]]}","{type=[[0.0, 1161.4274509803918]]}","{type=[[0.0, 1161.4274509803918]]}","{type=[[0.0, 1161.4274509803918]]}","{type=[[0.0, 1161.4274509803918]]}","{type=[[0.0, 1161.4274509803918]]}",532155517,"{type=[[0.0, 1161.4274509803918]]}","{type=[[0.0, 1161.4274509803918]]}","{type=[[0.0, 1161.4274509803918]]}",
0000000000000000009f,"{type=[[0.0, 1158.7882352941172]]}","{type=[[0.0, 1158.7882352941172]]}","{type=[[0.0, 1158.7882352941172]]}","{type=[[0.0, 1158.7882352941172]]}","{type=[[0.0, 1158.7882352941172]]}","{type=[[0.0, 1158.7882352941172]]}",532043975,"{type=[[0.0, 1158.7882352941172]]}","{type=[[0.0, 1158.7882352941172]]}","{type=[[0.0, 1158.7882352941172]]}",
000000000000000000a0,"{type=[[0.0, 1137.8470588235289]]}","{type=[[0.0, 1137.8470588235289]]}","{type=[[0.0, 1137.8470588235289]]}","{type=[[0.0, 1052.741176470588], [1.0, 85.10588235294118]]}","{type=[[0.0, 1052.741176470588], [1.0, 85.10588235294118]]}","{type=[[0.0, 1052.741176470588], [1.0, 85.10588235294118]]}",530994194,"{type=[[0.0, 1137.8470588235289]]}","{type=[[0.0, 1137.8470588235289]]}","{type=[[0.0, 1137.8470588235289]]}",
000000000000000000a1,"{type=[[0.0, 1150.9568627450983]]}","{type=[[0.0, 1150.9568627450983]]}","{type=[[0.0, 1150.9568627450983]]}","{type=[[0.0, 1144.6274509803925], [1.0, 6.329411764705882]]}","{type=[[0.0, 1144.6274509803925], [1.0, 6.329411764705882]]}","{type=[[0.0, 1144.6274509803925], [1.0, 6.329411764705882]]}",531755273,"{type=[[0.0, 1150.9568627450983]]}","{type=[[0.0, 1150.9568627450983]]}","{type=[[0.0, 1150.9568627450983]]}",
000000000000000000a2,"{type=[[0.0, 1148.5215686274505]]}","{type=[[0.0, 1148.5215686274505]]}","{type=[[0.0, 1148.5215686274505]]}","{type=[[0.0, 1131.6784313725484], [1.0, 16.84313725490196]]}","{type=[[0.0, 1131.6784313725484], [1.0, 16.84313725490196]]}","{type=[[0.0, 1131.6784313725484], [1.0, 16.84313725490196]]}",531427208,"{type=[[0.0, 1148.5215686274505]]}","{type=[[0.0, 1148.5215686274505]]}","{type=[[0.0, 1148.5215686274505]]}",
000000000000000000a3,"{type=[[0.0, 1127.6823529411758], [1.0, 12.36470588235294]]}","{type=[[0.0, 1127.6823529411758], [1.0, 12.36470588235294]]}","{type=[[0.0, 1140.047058823529]]}","{type=[[0.0, 828.8666666666668], [1.0, 311.1803921568628]]}","{type=[[0.0, 818.5372549019609], [1.0, 321.5098039215687]]}","{type=[[0.0, 818.5372549019609], [1.0, 321.5098039215687]]}",531007304,"{type=[[0.0, 1117.3529411764698], [1.0, 22.694117647058825]]}","{type=[[0.0, 1117.3529411764698], [1.0, 22.694117647058825]]}","{type=[[0.0, 1140.047058823529]]}",
000000000000000000a4,"{type=[[0.0, 1133.517647058823]]}","{type=[[0.0, 1133.517647058823]]}","{type=[[0.0, 1133.517647058823]]}","{type=[[0.0, 986.7058823529412], [1.0, 146.81176470588235]]}","{type=[[0.0, 986.7058823529412], [1.0, 146.81176470588235]]}","{type=[[0.0, 986.7058823529412], [1.0, 146.81176470588235]]}",530666138,"{type=[[0.0, 1133.517647058823]]}","{type=[[0.0, 1133.517647058823]]}","{type=[[0.0, 1133.517647058823]]}",
000000000000000000a5,"{type=[[0.0, 1125.5882352941176]]}","{type=[[0.0, 1125.5882352941176]]}","{type=[[0.0, 1125.5882352941176]]}","{type=[[0.0, 1038.3999999999999], [1.0, 87.18823529411765]]}","{type=[[0.0, 1038.3999999999999], [1.0, 87.18823529411765]]}","{type=[[0.0, 1038.3999999999999], [1.0, 87.18823529411765]]}",530449622,"{type=[[0.0, 1125.5882352941176]]}","{type=[[0.0, 1125.5882352941176]]}","{type=[[0.0, 1125.5882352941176]]}",
000000000000000000a7,"{type=[[0.0, 1162.780392156862]]}","{type=[[0.0, 1162.780392156862]]}","{type=[[0.0, 1162.780392156862]]}","{type=[[0.0, 1162.780392156862]]}","{type=[[0.0, 1162.780392156862]]}","{type=[[0.0, 1162.780392156862]]}",532050514,"{type=[[0.0, 1162.780392156862]]}","{type=[[0.0, 1162.780392156862]]}","{type=[[0.0, 1162.780392156862]]}",
000000000000000000a8,"{type=[[0.0, 1162.160784313725]]}","{type=[[0.0, 1162.160784313725]]}","{type=[[0.0, 1162.160784313725]]}","{type=[[0.0, 1143.1568627450974], [1.0, 19.00392156862745]]}","{type=[[0.0, 1143.1568627450974], [1.0, 19.00392156862745]]}","{type=[[0.0, 1143.1568627450974], [1.0, 19.00392156862745]]}",532076769,"{type=[[0.0, 1162.160784313725]]}","{type=[[0.0, 1162.160784313725]]}","{type=[[0.0, 1162.160784313725]]}",
000000000000000000a9,"{type=[[0.0, 1163.16862745098]]}","{type=[[0.0, 1163.16862745098]]}","{type=[[0.0, 1163.16862745098]]}","{type=[[0.0, 1163.16862745098]]}","{type=[[0.0, 1163.16862745098]]}","{type=[[0.0, 1163.16862745098]]}",532273618,"{type=[[0.0, 1163.16862745098]]}","{type=[[0.0, 1163.16862745098]]}","{type=[[0.0, 1163.16862745098]]}",
000000000000000000aa,"{type=[[0.0, 1251.6784313725484]]}","{type=[[0.0, 1251.6784313725484]]}","{type=[[0.0, 1251.6784313725484]]}","{type=[[0.0, 1251.6784313725484]]}","{type=[[0.0, 1251.6784313725484]]}","{type=[[0.0, 1251.6784313725484]]}",536000286,"{type=[[0.0, 1251.6784313725484]]}","{type=[[0.0, 1251.6784313725484]]}","{type=[[0.0, 1251.6784313725484]]}",
000000000000000000ab,"{type=[[0.0, 1264.1176470588234]]}","{type=[[0.0, 1264.1176470588234]]}","{type=[[0.0, 1264.1176470588234]]}","{type=[[0.0, 1264.1176470588234]]}","{type=[[0.0, 1264.1176470588234]]}","{type=[[0.0, 1264.1176470588234]]}",536761430,"{type=[[0.0, 1264.1176470588234]]}","{type=[[0.0, 1264.1176470588234]]}","{type=[[0.0, 1264.1176470588234]]}",
000000000000000000ac,"{type=[[0.0, 1266.1803921568626]]}","{type=[[0.0, 1266.1803921568626]]}","{type=[[0.0, 1266.1803921568626]]}","{type=[[0.0, 1266.1803921568626]]}","{type=[[0.0, 1266.1803921568626]]}","{type=[[0.0, 1266.1803921568626]]}",536932036,"{type=[[0.0, 1266.1803921568626]]}","{type=[[0.0, 1266.1803921568626]]}","{type=[[0.0, 1266.1803921568626]]}",
000000000000000000ad,"{type=[[0.0, 1250.1647058823523]]}","{type=[[0.0, 1250.1647058823523]]}","{type=[[0.0, 1256.1647058823523]]}","{type=[[0.0, 1250.1647058823523]]}","{type=[[0.0, 1256.1647058823523]]}","{type=[[0.0, 1256.1647058823523]]}",536354652,"{type=[[0.0, 1250.1647058823523]]}","{type=[[0.0, 1250.1647058823523]]}","{type=[[0.0, 1256.1647058823523]]}",
000000000000000000ae,"{type=[[0.0, 1073.8666666666666]]}","{type=[[0.0, 1073.8666666666666]]}","{type=[[0.0, 1253.8352941176468]]}","{type=[[0.0, 1073.8666666666666]]}","{type=[[0.0, 1250.8352941176472], [1.0, 3.0]]}","{type=[[0.0, 1250.8352941176472], [1.0, 3.0]]}",536439963,"{type=[[0.0, 1073.8666666666666]]}","{type=[[0.0, 1073.8666666666666]]}","{type=[[0.0, 1253.8352941176468]]}",
000000000000000000af,"{type=[[0.0, 1225.4745098039214]]}","{type=[[0.0, 1225.4745098039214]]}","{type=[[0.0, 1256.4313725490194]]}","{type=[[0.0, 1225.4745098039214]]}","{type=[[0.0, 1256.4313725490194]]}","{type=[[0.0, 1256.4313725490194]]}",536597433,"{type=[[0.0, 1225.4745098039214]]}","{type=[[0.0, 1225.4745098039214]]}","{type=[[0.0, 1256.4313725490194]]}",
000000000000000000b0,"{type=[[0.0, 1240.3921568627445]]}","{type=[[0.0, 1240.3921568627445]]}","{type=[[0.0, 1240.3921568627445]]}","{type=[[0.0, 1240.3921568627445]]}","{type=[[0.0, 1240.3921568627445]]}","{type=[[0.0, 1240.3921568627445]]}",535816656,"{type=[[0.0, 1240.3921568627445]]}","{type=[[0.0, 1240.3921568627445]]}","{type=[[0.0, 1240.3921568627445]]}",
000000000000000000b1,"{type=[[0.0, 1237.294117647058]]}","{type=[[0.0, 1237.294117647058]]}","{type=[[0.0, 1237.294117647058]]}","{type=[[0.0, 1237.294117647058]]}","{type=[[0.0, 1237.294117647058]]}","{type=[[0.0, 1237.294117647058]]}",535836344,"{type=[[0.0, 1237.294117647058]]}","{type=[[0.0, 1237.294117647058]]}","{type=[[0.0, 1237.294117647058]]}",
000000000000000000b2,"{type=[[0.0, 919.6549019607845]]}","{type=[[0.0, 919.6549019607845]]}","{type=[[0.0, 1244.36862745098]]}","{type=[[0.0, 919.6549019607845]]}","{type=[[0.0, 1244.36862745098]]}","{type=[[0.0, 1244.36862745098]]}",536059422,"{type=[[0.0, 919.6549019607845]]}","{type=[[0.0, 919.6549019607845]]}","{type=[[0.0, 1244.36862745098]]}",
000000000000000000b3,"{type=[[0.0, 1218.7999999999997]]}","{type=[[0.0, 1218.7999999999997]]}","{type=[[0.0, 1218.7999999999997]]}","{type=[[0.0, 1218.7999999999997]]}","{type=[[0.0, 1218.7999999999997]]}","{type=[[0.0, 1218.7999999999997]]}",535258972,"{type=[[0.0, 1218.7999999999997]]}","{type=[[0.0, 1218.7999999999997]]}","{type=[[0.0, 1218.7999999999997]]}",
000000000000000000b4,"{type=[[0.0, 1218.2274509803915]]}","{type=[[0.0, 1218.2274509803915]]}","{type=[[0.0, 1218.2274509803915]]}","{type=[[0.0, 1218.2274509803915]]}","{type=[[0.0, 1218.2274509803915]]}","{type=[[0.0, 1218.2274509803915]]}",535094929,"{type=[[0.0, 1218.2274509803915]]}","{type=[[0.0, 1218.2274509803915]]}","{type=[[0.0, 1218.2274509803915]]}",
000000000000000000b5,"{type=[[0.0, 1227.1254901960776]]}","{type=[[0.0, 1227.1254901960776]]}","{type=[[0.0, 1227.1254901960776]]}","{type=[[0.0, 1218.1254901960776], [1.0, 9.0]]}","{type=[[0.0, 1218.1254901960776], [1.0, 9.0]]}","{type=[[0.0, 1218.1254901960776], [1.0, 9.0]]}",535298308,"{type=[[0.0, 1227.1254901960776]]}","{type=[[0.0, 1227.1254901960776]]}","{type=[[0.0, 1227.1254901960776]]}",
000000000000000000b6,"{type=[[0.0, 1236.599999999999]]}","{type=[[0.0, 1236.599999999999]]}","{type=[[0.0, 1236.599999999999]]}","{type=[[0.0, 1236.599999999999]]}","{type=[[0.0, 1236.599999999999]]}","{type=[[0.0, 1236.599999999999]]}",535541068,"{type=[[0.0, 1236.599999999999]]}","{type=[[0.0, 1236.599999999999]]}","{type=[[0.0, 1236.599999999999]]}",
000000000000000000b7,"{type=[[0.0, 1253.0431372549017]]}","{type=[[0.0, 1253.0431372549017]]}","{type=[[0.0, 1253.0431372549017]]}","{type=[[0.0, 1253.0431372549017]]}","{type=[[0.0, 1253.0431372549017]]}","{type=[[0.0, 1253.0431372549017]]}",535908471,"{type=[[0.0, 1253.0431372549017]]}","{type=[[0.0, 1253.0431372549017]]}","{type=[[0.0, 1253.0431372549017]]}",
000000000000000000b8,"{type=[[0.0, 1243.482352941176]]}","{type=[[0.0, 1243.482352941176]]}","{type=[[0.0, 1243.482352941176]]}","{type=[[0.0, 1243.482352941176]]}","{type=[[0.0, 1243.482352941176]]}","{type=[[0.0, 1243.482352941176]]}",535855987,"{type=[[0.0, 1243.482352941176]]}","{type=[[0.0, 1243.482352941176]]}","{type=[[0.0, 1243.482352941176]]}",
000000000000000000b9,"{type=[[0.0, 1262.9450980392155]]}","{type=[[0.0, 1262.9450980392155]]}","{type=[[0.0, 1262.9450980392155]]}","{type=[[0.0, 1262.9450980392155]]}","{type=[[0.0, 1262.9450980392155]]}","{type=[[0.0, 1262.9450980392155]]}",536512107,"{type=[[0.0, 1262.9450980392155]]}","{type=[[0.0, 1262.9450980392155]]}","{type=[[0.0, 1262.9450980392155]]}",
000000000000000000ba,"{type=[[0.0, 1250.599999999999]]}","{type=[[0.0, 1250.599999999999]]}","{type=[[0.0, 1250.599999999999]]}","{type=[[0.0, 1250.599999999999]]}","{type=[[0.0, 1250.599999999999]]}","{type=[[0.0, 1250.599999999999]]}",536229959,"{type=[[0.0, 1250.599999999999]]}","{type=[[0.0, 1250.599999999999]]}","{type=[[0.0, 1250.599999999999]]}",
000000000000000000bb,"{type=[[0.0, 1255.5215686274505]]}","{type=[[0.0, 1255.5215686274505]]}","{type=[[0.0, 1255.5215686274505]]}","{type=[[0.0, 1255.5215686274505]]}","{type=[[0.0, 1255.5215686274505]]}","{type=[[0.0, 1255.5215686274505]]}",536289009,"{type=[[0.0, 1255.5215686274505]]}","{type=[[0.0, 1255.5215686274505]]}","{type=[[0.0, 1255.5215686274505]]}",
000000000000000000bc,"{type=[[0.0, 1026.662745098039]]}","{type=[[0.0, 1026.662745098039]]}","{type=[[0.0, 1258.4156862745094]]}","{type=[[0.0, 1026.662745098039]]}","{type=[[0.0, 1144.9568627450974], [1.0, 113.45882352941177]]}","{type=[[0.0, 1144.9568627450974], [1.0, 113.45882352941177]]}",536131533,"{type=[[0.0, 1026.662745098039]]}","{type=[[0.0, 1026.662745098039]]}","{type=[[0.0, 1258.4156862745094]]}",
000000000000000000bd,"{type=[[0.0, 1238.031372549019]]}","{type=[[0.0, 1238.031372549019]]}","{type=[[0.0, 1242.8196078431365]]}","{type=[[0.0, 1238.031372549019]]}","{type=[[0.0, 1240.8196078431372], [1.0, 2.0]]}","{type=[[0.0, 1240.8196078431372], [1.0, 2.0]]}",535803465,"{type=[[0.0, 1238.031372549019]]}","{type=[[0.0, 1238.031372549019]]}","{type=[[0.0, 1242.8196078431365]]}",
000000000000000000be,"{type=[[0.0, 1214.4117647058818]]}","{type=[[0.0, 1214.4117647058818]]}","{type=[[0.0, 1214.4117647058818]]}","{type=[[0.0, 531.0823529411762], [1.0, 683.3294117647058]]}","{type=[[0.0, 531.0823529411762], [1.0, 683.3294117647058]]}","{type=[[0.0, 531.0823529411762], [1.0, 683.3294117647058]]}",534714325,"{type=[[0.0, 1214.4117647058818]]}","{type=[[0.0, 1214.4117647058818]]}","{type=[[0.0, 1214.4117647058818]]}",
000000000000000000bf,"{type=[[0.0, 1216.415686274509]]}","{type=[[0.0, 1216.415686274509]]}","{type=[[0.0, 1216.415686274509]]}","{type=[[0.0, 1204.4156862745092], [1.0, 12.0]]}","{type=[[0.0, 1204.4156862745092], [1.0, 12.0]]}","{type=[[0.0, 1204.4156862745092], [1.0, 12.0]]}",534510949,"{type=[[0.0, 1216.415686274509]]}","{type=[[0.0, 1216.415686274509]]}","{type=[[0.0, 1216.415686274509]]}",
000000000000000000c0,"{type=[[0.0, 1209.6392156862737]]}","{type=[[0.0, 1209.6392156862737]]}","{type=[[0.0, 1209.6392156862737]]}","{type=[[0.0, 1209.6392156862737]]}","{type=[[0.0, 1203.8274509803912], [1.0, 5.811764705882353]]}","{type=[[0.0, 1203.8274509803912], [1.0, 5.811764705882353]]}",534615943,"{type=[[0.0, 1203.8274509803912], [1.0, 5.811764705882353]]}","{type=[[0.0, 1203.8274509803912], [1.0, 5.811764705882353]]}","{type=[[0.0, 1209.6392156862737]]}",
000000000000000000c1,"{type=[[0.0, 1217.533333333332]]}","{type=[[0.0, 1217.533333333332]]}","{type=[[0.0, 1217.533333333332]]}","{type=[[0.0, 1217.533333333332]]}","{type=[[0.0, 1217.533333333332]]}","{type=[[0.0, 1217.533333333332]]}",534720921,"{type=[[0.0, 1217.533333333332]]}","{type=[[0.0, 1217.533333333332]]}","{type=[[0.0, 1217.533333333332]]}",
000000000000000000c2,"{type=[[0.0, 1208.8549019607838]]}","{type=[[0.0, 1208.8549019607838]]}","{type=[[0.0, 1208.8549019607838]]}","{type=[[0.0, 1036.7803921568627], [1.0, 172.0745098039216]]}","{type=[[0.0, 1036.7803921568627], [1.0, 172.0745098039216]]}","{type=[[0.0, 1036.7803921568627], [1.0, 172.0745098039216]]}",534596286,"{type=[[0.0, 1208.8549019607838]]}","{type=[[0.0, 1208.8549019607838]]}","{type=[[0.0, 1208.8549019607838]]}",
000000000000000000c3,"{type=[[0.0, 1200.4901960784302]]}","{type=[[0.0, 1200.4901960784302]]}","{type=[[0.0, 1200.4901960784302]]}","{type=[[0.0, 1129.023529411764], [1.0, 71.46666666666668]]}","{type=[[0.0, 1129.023529411764], [1.0, 71.46666666666668]]}","{type=[[0.0, 1129.023529411764], [1.0, 71.46666666666668]]}",534156676,"{type=[[0.0, 1200.4901960784302]]}","{type=[[0.0, 1200.4901960784302]]}","{type=[[0.0, 1200.4901960784302]]}",
000000000000000000c4,"{type=[[0.0, 1215.9725490196074]]}","{type=[[0.0, 1215.9725490196074]]}","{type=[[0.0, 1215.9725490196074]]}","{type=[[0.0, 1215.9725490196074]]}","{type=[[0.0, 1215.9725490196074]]}","{type=[[0.0, 1215.9725490196074]]}",534543774,"{type=[[0.0, 1215.9725490196074]]}","{type=[[0.0, 1215.9725490196074]]}","{type=[[0.0, 1215.9725490196074]]}",
000000000000000000c6,"{type=[[0.0, 1181.8784313725482]]}","{type=[[0.0, 1181.8784313725482]]}","{type=[[0.0, 1181.8784313725482]]}","{type=[[0.0, 1181.8784313725482]]}","{type=[[0.0, 1181.8784313725482]]}","{type=[[0.0, 1181.8784313725482]]}",533572755,"{type=[[0.0, 1181.8784313725482]]}","{type=[[0.0, 1181.8784313725482]]}","{type=[[0.0, 1181.8784313725482]]}",
000000000000000000c7,"{type=[[0.0, 1191.5803921568627]]}","{type=[[0.0, 1191.5803921568627]]}","{type=[[0.0, 1191.5803921568627]]}","{type=[[0.0, 1191.5803921568627]]}","{type=[[0.0, 1191.5803921568627]]}","{type=[[0.0, 1191.5803921568627]]}",533710547,"{type=[[0.0, 1191.5803921568627]]}","{type=[[0.0, 1191.5803921568627]]}","{type=[[0.0, 1191.5803921568627]]}",
000000000000000000c8,"{type=[[0.0, 1192.6666666666665]]}","{type=[[0.0, 1192.6666666666665]]}","{type=[[0.0, 1192.6666666666665]]}","{type=[[0.0, 1192.6666666666665]]}","{type=[[0.0, 1192.6666666666665]]}","{type=[[0.0, 1192.6666666666665]]}",533868011,"{type=[[0.0, 1192.6666666666665]]}","{type=[[0.0, 1192.6666666666665]]}","{type=[[0.0, 1192.6666666666665]]}",
000000000000000000c9,"{type=[[0.0, 1195.9960784313728]]}","{type=[[0.0, 1195.9960784313728]]}","{type=[[0.0, 1195.9960784313728]]}","{type=[[0.0, 1195.9960784313728]]}","{type=[[0.0, 1195.9960784313728]]}","{type=[[0.0, 1195.9960784313728]]}",533966428,"{type=[[0.0, 1195.9960784313728]]}","{type=[[0.0, 1195.9960784313728]]}","{type=[[0.0, 1195.9960784313728]]}",
000000000000000000ca,"{type=[[0.0, 1194.1176470588225]]}","{type=[[0.0, 1194.1176470588225]]}","{type=[[0.0, 1194.1176470588225]]}","{type=[[0.0, 1194.1176470588225]]}","{type=[[0.0, 1194.1176470588225]]}","{type=[[0.0, 1194.1176470588225]]}",534137026,"{type=[[0.0, 1194.1176470588225]]}","{type=[[0.0, 1194.1176470588225]]}","{type=[[0.0, 1194.1176470588225]]}",
000000000000000000cb,"{type=[[0.0, 1223.1725490196072]]}","{type=[[0.0, 1223.1725490196072]]}","{type=[[0.0, 1223.1725490196072]]}","{type=[[0.0, 1223.1725490196072]]}","{type=[[0.0, 1223.1725490196072]]}","{type=[[0.0, 1223.1725490196072]]}",535153996,"{type=[[0.0, 1223.1725490196072]]}","{type=[[0.0, 1223.1725490196072]]}","{type=[[0.0, 1223.1725490196072]]}",
000000000000000000cc,"{type=[[0.0, 1166.0235294117642]]}","{type=[[0.0, 1166.0235294117642]]}","{type=[[0.0, 1166.0235294117642]]}","{type=[[0.0, 1166.0235294117642]]}","{type=[[0.0, 1166.0235294117642]]}","{type=[[0.0, 1166.0235294117642]]}",532621399,"{type=[[0.0, 1166.0235294117642]]}","{type=[[0.0, 1166.0235294117642]]}","{type=[[0.0, 1166.0235294117642]]}",
000000000000000000cd,"{type=[[0.0, 1149.5921568627448]]}","{type=[[0.0, 1149.5921568627448]]}","{type=[[0.0, 1149.5921568627448]]}","{type=[[0.0, 1007.7490196078429], [1.0, 141.843137254902]]}","{type=[[0.0, 1007.7490196078429], [1.0, 141.843137254902]]}","{type=[[0.0, 1007.7490196078429], [1.0, 141.843137254902]]}",531978425,"{type=[[0.0, 1149.5921568627448]]}","{type=[[0.0, 1149.5921568627448]]}","{type=[[0.0, 1149.5921568627448]]}",
000000000000000000ce,"{type=[[0.0, 1146.2509803921569]]}","{type=[[0.0, 1146.2509803921569]]}","{type=[[0.0, 1146.2509803921569]]}","{type=[[0.0, 1068.0901960784315], [1.0, 78.16078431372549]]}","{type=[[0.0, 1068.0901960784315], [1.0, 78.16078431372549]]}","{type=[[0.0, 1068.0901960784315], [1.0, 78.16078431372549]]}",531611000,"{type=[[0.0, 1146.2509803921569]]}","{type=[[0.0, 1146.2509803921569]]}","{type=[[0.0, 1146.2509803921569]]}",
000000000000000000cf,"{type=[[0.0, 1141.090196078431]]}","{type=[[0.0, 1141.090196078431]]}","{type=[[0.0, 1141.090196078431]]}","{type=[[0.0, 1135.619607843137], [1.0, 5.470588235294118]]}","{type=[[0.0, 1135.619607843137], [1.0, 5.470588235294118]]}","{type=[[0.0, 1135.619607843137], [1.0, 5.470588235294118]]}",531814400,"{type=[[0.0, 1141.090196078431]]}","{type=[[0.0, 1141.090196078431]]}","{type=[[0.0, 1141.090196078431]]}",
000000000000000000d0,"{type=[[0.0, 1140.8]]}","{type=[[0.0, 1140.8]]}","{type=[[0.0, 1140.8]]}","{type=[[0.0, 1140.8]]}","{type=[[0.0, 1140.8]]}","{type=[[0.0, 1140.8]]}",531538830,"{type=[[0.0, 1140.8]]}","{type=[[0.0, 1140.8]]}","{type=[[0.0, 1140.8]]}",
