system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
0000000000000000021c,"{type=[[0.0, 962.3490196078432]]}","{type=[[0.0, 962.3490196078432]]}","{type=[[0.0, 962.3490196078432]]}","{type=[[0.0, 962.3490196078432]]}","{type=[[0.0, 962.3490196078432]]}","{type=[[0.0, 962.3490196078432]]}",522687900,"{type=[[0.0, 962.3490196078432]]}","{type=[[0.0, 962.3490196078432]]}","{type=[[0.0, 962.3490196078432]]}",
0000000000000000021d,"{type=[[0.0, 968.9294117647061]]}","{type=[[0.0, 968.9294117647061]]}","{type=[[0.0, 968.9294117647061]]}","{type=[[0.0, 203.6078431372549], [1.0, 765.321568627451]]}","{type=[[0.0, 203.6078431372549], [1.0, 765.321568627451]]}","{type=[[0.0, 203.6078431372549], [1.0, 765.321568627451]]}",522838796,"{type=[[0.0, 968.9294117647061]]}","{type=[[0.0, 968.9294117647061]]}","{type=[[0.0, 968.9294117647061]]}",
0000000000000000021e,"{type=[[0.0, 958.5725490196081], [1.0, 5.866666666666667]]}","{type=[[0.0, 870.3529411764708], [1.0, 94.08627450980393]]}","{type=[[0.0, 876.2196078431375], [1.0, 88.21960784313725]]}","{type=[[0.0, 49.5607843137255], [1.0, 914.8784313725491]]}","{type=[[0.0, 55.427450980392166], [1.0, 909.0117647058823]]}","{type=[[0.0, 143.64705882352945], [1.0, 820.7921568627451]]}",522582896,"{type=[[0.0, 964.4392156862748]]}","{type=[[0.0, 964.4392156862748]]}","{type=[[0.0, 964.4392156862748]]}",
0000000000000000021f,"{type=[[0.0, 962.7882352941174]]}","{type=[[0.0, 953.8431372549016], [1.0, 8.945098039215686]]}","{type=[[0.0, 953.8431372549016], [1.0, 8.945098039215686]]}","{type=[[0.0, 590.3254901960786], [1.0, 372.46274509803936]]}","{type=[[0.0, 590.3254901960786], [1.0, 372.46274509803936]]}","{type=[[0.0, 599.2705882352942], [1.0, 363.5176470588237]]}",522313908,"{type=[[0.0, 962.7882352941174]]}","{type=[[0.0, 962.7882352941174]]}","{type=[[0.0, 962.7882352941174]]}",
00000000000000000220,"{type=[[0.0, 965.3333333333336]]}","{type=[[0.0, 965.3333333333336]]}","{type=[[0.0, 965.3333333333336]]}","{type=[[0.0, 288.32941176470587], [1.0, 677.0039215686277]]}","{type=[[0.0, 288.32941176470587], [1.0, 677.0039215686277]]}","{type=[[0.0, 288.32941176470587], [1.0, 677.0039215686277]]}",522510718,"{type=[[0.0, 965.3333333333336]]}","{type=[[0.0, 965.3333333333336]]}","{type=[[0.0, 965.3333333333336]]}",
00000000000000000221,"{type=[[0.0, 959.0901960784317]]}","{type=[[0.0, 959.0901960784317]]}","{type=[[0.0, 959.0901960784317]]}","{type=[[0.0, 342.56470588235294], [1.0, 616.5254901960785]]}","{type=[[0.0, 342.56470588235294], [1.0, 616.5254901960785]]}","{type=[[0.0, 342.56470588235294], [1.0, 616.5254901960785]]}",522340099,"{type=[[0.0, 959.0901960784317]]}","{type=[[0.0, 959.0901960784317]]}","{type=[[0.0, 959.0901960784317]]}",
00000000000000000222,"{type=[[0.0, 964.525490196079]]}","{type=[[0.0, 964.525490196079]]}","{type=[[0.0, 964.525490196079]]}","{type=[[0.0, 294.49803921568633], [1.0, 670.0274509803922]]}","{type=[[0.0, 294.49803921568633], [1.0, 670.0274509803922]]}","{type=[[0.0, 294.49803921568633], [1.0, 670.0274509803922]]}",522425399,"{type=[[0.0, 964.525490196079]]}","{type=[[0.0, 964.525490196079]]}","{type=[[0.0, 964.525490196079]]}",
00000000000000000223,"{type=[[0.0, 958.9254901960784]]}","{type=[[0.0, 958.9254901960784]]}","{type=[[0.0, 958.9254901960784]]}","{type=[[0.0, 958.9254901960784]]}","{type=[[0.0, 958.9254901960784]]}","{type=[[0.0, 958.9254901960784]]}",522366336,"{type=[[0.0, 958.9254901960784]]}","{type=[[0.0, 958.9254901960784]]}","{type=[[0.0, 958.9254901960784]]}",
00000000000000000224,"{type=[[0.0, 962.0039215686273]]}","{type=[[0.0, 962.0039215686273]]}","{type=[[0.0, 962.0039215686273]]}","{type=[[0.0, 313.05882352941177], [1.0, 648.9450980392155]]}","{type=[[0.0, 313.05882352941177], [1.0, 648.9450980392155]]}","{type=[[0.0, 313.05882352941177], [1.0, 648.9450980392155]]}",522267913,"{type=[[0.0, 962.0039215686273]]}","{type=[[0.0, 962.0039215686273]]}","{type=[[0.0, 962.0039215686273]]}",
00000000000000000225,"{type=[[0.0, 900.1176470588233], [1.0, 52.97254901960784]]}","{type=[[0.0, 899.1176470588233], [1.0, 53.97254901960784]]}","{type=[[0.0, 952.0901960784312], [1.0, 1.0]]}","{type=[[0.0, 671.3137254901959], [1.0, 281.7764705882352]]}","{type=[[0.0, 724.2862745098038], [1.0, 228.8039215686274]]}","{type=[[0.0, 725.2862745098038], [1.0, 227.8039215686274]]}",521933315,"{type=[[0.0, 953.0901960784313]]}","{type=[[0.0, 953.0901960784313]]}","{type=[[0.0, 953.0901960784313]]}",
00000000000000000226,"{type=[[0.0, 954.0941176470587]]}","{type=[[0.0, 954.0941176470587]]}","{type=[[0.0, 954.0941176470587]]}","{type=[[0.0, 737.9450980392157], [1.0, 216.14901960784317]]}","{type=[[0.0, 737.9450980392157], [1.0, 216.14901960784317]]}","{type=[[0.0, 737.9450980392157], [1.0, 216.14901960784317]]}",521887382,"{type=[[0.0, 954.0941176470587]]}","{type=[[0.0, 954.0941176470587]]}","{type=[[0.0, 954.0941176470587]]}",
00000000000000000227,"{type=[[0.0, 954.0039215686271]]}","{type=[[0.0, 954.0039215686271]]}","{type=[[0.0, 954.0039215686271]]}","{type=[[0.0, 840.0196078431369], [1.0, 113.9843137254902]]}","{type=[[0.0, 840.0196078431369], [1.0, 113.9843137254902]]}","{type=[[0.0, 840.0196078431369], [1.0, 113.9843137254902]]}",521788962,"{type=[[0.0, 954.0039215686271]]}","{type=[[0.0, 954.0039215686271]]}","{type=[[0.0, 954.0039215686271]]}",
00000000000000000228,"{type=[[0.0, 870.0588235294115], [1.0, 81.50196078431372]]}","{type=[[0.0, 862.1490196078429], [1.0, 89.41176470588235]]}","{type=[[0.0, 943.6509803921566], [1.0, 7.909803921568628]]}","{type=[[0.0, 65.85882352941177], [1.0, 885.7019607843135]]}","{type=[[0.0, 141.36078431372547], [1.0, 810.1999999999997]]}","{type=[[0.0, 149.27058823529413], [1.0, 802.2901960784311]]}",521736513,"{type=[[0.0, 945.5607843137252], [1.0, 6.0]]}","{type=[[0.0, 945.5607843137252], [1.0, 6.0]]}","{type=[[0.0, 951.5607843137252]]}",
00000000000000000229,"{type=[[0.0, 944.5843137254901], [1.0, 3.0]]}","{type=[[0.0, 915.58431372549], [1.0, 32.0]]}","{type=[[0.0, 918.58431372549], [1.0, 29.0]]}","{type=[[0.0, 141.17254901960783], [1.0, 806.4117647058822]]}","{type=[[0.0, 144.17254901960783], [1.0, 803.4117647058822]]}","{type=[[0.0, 173.17254901960783], [1.0, 774.4117647058822]]}",521598715,"{type=[[0.0, 947.5843137254899]]}","{type=[[0.0, 947.5843137254899]]}","{type=[[0.0, 947.5843137254899]]}",
0000000000000000022a,"{type=[[0.0, 946.9215686274508], [1.0, 5.0]]}","{type=[[0.0, 909.9215686274508], [1.0, 42.0]]}","{type=[[0.0, 914.9215686274508], [1.0, 37.0]]}","{type=[[0.0, 258.2901960784314], [1.0, 693.6313725490194]]}","{type=[[0.0, 262.9490196078432], [1.0, 688.9725490196076]]}","{type=[[0.0, 299.9490196078431], [1.0, 651.9725490196075]]}",521834916,"{type=[[0.0, 951.5803921568629], [1.0, 0.3411764705882353]]}","{type=[[0.0, 951.5803921568629], [1.0, 0.3411764705882353]]}","{type=[[0.0, 951.9215686274509]]}",
0000000000000000022b,"{type=[[0.0, 930.4627450980394], [1.0, 12.737254901960783]]}","{type=[[0.0, 896.3058823529414], [1.0, 46.89411764705882]]}","{type=[[0.0, 909.043137254902], [1.0, 34.15686274509804]]}","{type=[[0.0, 96.25882352941176], [1.0, 846.9411764705882]]}","{type=[[0.0, 108.99607843137255], [1.0, 834.2039215686273]]}","{type=[[0.0, 143.15294117647056], [1.0, 800.0470588235293]]}",521310012,"{type=[[0.0, 943.2]]}","{type=[[0.0, 943.2]]}","{type=[[0.0, 943.2]]}",
0000000000000000022c,"{type=[[0.0, 935.9294117647061], [1.0, 2.0]]}","{type=[[0.0, 935.9294117647061], [1.0, 2.0]]}","{type=[[0.0, 937.9294117647061]]}","{type=[[0.0, 337.0235294117646], [1.0, 600.9058823529414]]}","{type=[[0.0, 329.0235294117646], [1.0, 608.9058823529414]]}","{type=[[0.0, 329.0235294117646], [1.0, 608.9058823529414]]}",521119749,"{type=[[0.0, 927.929411764706], [1.0, 10.0]]}","{type=[[0.0, 927.929411764706], [1.0, 10.0]]}","{type=[[0.0, 937.9294117647061]]}",
0000000000000000022d,"{type=[[0.0, 945.8156862745099]]}","{type=[[0.0, 926.0627450980394], [1.0, 19.75294117647059]]}","{type=[[0.0, 926.0627450980394], [1.0, 19.75294117647059]]}","{type=[[0.0, 800.4745098039214], [1.0, 145.3411764705882]]}","{type=[[0.0, 800.4745098039214], [1.0, 145.3411764705882]]}","{type=[[0.0, 820.227450980392], [1.0, 125.58823529411764]]}",521572509,"{type=[[0.0, 945.8156862745099]]}","{type=[[0.0, 945.8156862745099]]}","{type=[[0.0, 945.8156862745099]]}",
0000000000000000022e,"{type=[[0.0, 941.078431372549], [1.0, 10.850980392156863]]}","{type=[[0.0, 899.1450980392156], [1.0, 52.78431372549019]]}","{type=[[0.0, 909.9960784313723], [1.0, 41.93333333333333]]}","{type=[[0.0, 187.1843137254902], [1.0, 764.7450980392155]]}","{type=[[0.0, 198.03529411764706], [1.0, 753.8941176470587]]}","{type=[[0.0, 239.96862745098036], [1.0, 711.9607843137254]]}",521795582,"{type=[[0.0, 951.9294117647057]]}","{type=[[0.0, 951.9294117647057]]}","{type=[[0.0, 951.9294117647057]]}",
0000000000000000022f,"{type=[[0.0, 943.850980392157], [1.0, 8.0]]}","{type=[[0.0, 939.850980392157], [1.0, 12.0]]}","{type=[[0.0, 947.8509803921571], [1.0, 4.0]]}","{type=[[0.0, 383.92941176470583], [1.0, 567.921568627451]]}","{type=[[0.0, 391.9294117647058], [1.0, 559.921568627451]]}","{type=[[0.0, 395.9294117647058], [1.0, 555.921568627451]]}",521821817,"{type=[[0.0, 951.850980392157]]}","{type=[[0.0, 951.850980392157]]}","{type=[[0.0, 951.850980392157]]}",
00000000000000000230,"{type=[[0.0, 954.756862745098]]}","{type=[[0.0, 933.6509803921568], [1.0, 21.10588235294118]]}","{type=[[0.0, 933.6509803921568], [1.0, 21.10588235294118]]}","{type=[[0.0, 272.74117647058824], [1.0, 682.0156862745099]]}","{type=[[0.0, 272.74117647058824], [1.0, 682.0156862745099]]}","{type=[[0.0, 293.84705882352944], [1.0, 660.9098039215687]]}",521848059,"{type=[[0.0, 954.756862745098]]}","{type=[[0.0, 954.756862745098]]}","{type=[[0.0, 954.756862745098]]}",
00000000000000000231,"{type=[[0.0, 954.7058823529409], [1.0, 2.0]]}","{type=[[0.0, 954.6862745098036], [1.0, 2.019607843137255]]}","{type=[[0.0, 956.6862745098039], [1.0, 0.0196078431372549]]}","{type=[[0.0, 679.9450980392154], [1.0, 276.7607843137255]]}","{type=[[0.0, 681.9450980392154], [1.0, 274.7607843137255]]}","{type=[[0.0, 681.9647058823526], [1.0, 274.7411764705882]]}",521939924,"{type=[[0.0, 956.7058823529409]]}","{type=[[0.0, 956.7058823529409]]}","{type=[[0.0, 956.7058823529409]]}",
00000000000000000232,"{type=[[0.0, 956.0431372549018]]}","{type=[[0.0, 916.6313725490195], [1.0, 39.41176470588235]]}","{type=[[0.0, 916.6313725490195], [1.0, 39.41176470588235]]}","{type=[[0.0, 54.827450980392165], [1.0, 901.2156862745097]]}","{type=[[0.0, 54.827450980392165], [1.0, 901.2156862745097]]}","{type=[[0.0, 94.2392156862745], [1.0, 861.8039215686274]]}",522077714,"{type=[[0.0, 956.0431372549018]]}","{type=[[0.0, 956.0431372549018]]}","{type=[[0.0, 956.0431372549018]]}",
00000000000000000233,"{type=[[0.0, 952.5686274509804]]}","{type=[[0.0, 942.3019607843137], [1.0, 10.266666666666666]]}","{type=[[0.0, 942.3019607843137], [1.0, 10.266666666666666]]}","{type=[[0.0, 57.91764705882353], [1.0, 894.6509803921568]]}","{type=[[0.0, 57.91764705882353], [1.0, 894.6509803921568]]}","{type=[[0.0, 68.1843137254902], [1.0, 884.3843137254902]]}",521756230,"{type=[[0.0, 952.5686274509804]]}","{type=[[0.0, 952.5686274509804]]}","{type=[[0.0, 952.5686274509804]]}",
00000000000000000234,"{type=[[0.0, 929.972549019608], [1.0, 20.20392156862745]]}","{type=[[0.0, 869.4274509803922], [1.0, 80.74901960784312]]}","{type=[[0.0, 889.6313725490197], [1.0, 60.54509803921569]]}","{type=[[0.0, 171.81568627450977], [1.0, 778.3607843137255]]}","{type=[[0.0, 192.0196078431372], [1.0, 758.156862745098]]}","{type=[[0.0, 252.56470588235294], [1.0, 697.6117647058823]]}",521684057,"{type=[[0.0, 950.1764705882354]]}","{type=[[0.0, 950.1764705882354]]}","{type=[[0.0, 950.1764705882354]]}",
00000000000000000235,"{type=[[0.0, 939.4313725490194]]}","{type=[[0.0, 939.4313725490194]]}","{type=[[0.0, 939.4313725490194]]}","{type=[[0.0, 84.32549019607842], [1.0, 855.105882352941]]}","{type=[[0.0, 84.32549019607842], [1.0, 855.105882352941]]}","{type=[[0.0, 84.32549019607842], [1.0, 855.105882352941]]}",521191982,"{type=[[0.0, 939.4313725490194]]}","{type=[[0.0, 939.4313725490194]]}","{type=[[0.0, 939.4313725490194]]}",
00000000000000000236,"{type=[[0.0, 937.172549019608]]}","{type=[[0.0, 861.3215686274511], [1.0, 75.85098039215686]]}","{type=[[0.0, 861.3215686274511], [1.0, 75.85098039215686]]}","{type=[[0.0, 503.60784313725503], [1.0, 433.564705882353]]}","{type=[[0.0, 503.60784313725503], [1.0, 433.564705882353]]}","{type=[[0.0, 579.4588235294119], [1.0, 357.71372549019617]]}",521152608,"{type=[[0.0, 937.172549019608]]}","{type=[[0.0, 937.172549019608]]}","{type=[[0.0, 937.172549019608]]}",
00000000000000000237,"{type=[[0.0, 931.7647058823529], [1.0, 8.356862745098038]]}","{type=[[0.0, 931.7647058823529], [1.0, 8.356862745098038]]}","{type=[[0.0, 940.121568627451]]}","{type=[[0.0, 511.37254901960796], [1.0, 428.7490196078431]]}","{type=[[0.0, 519.729411764706], [1.0, 420.3921568627451]]}","{type=[[0.0, 519.729411764706], [1.0, 420.3921568627451]]}",520936087,"{type=[[0.0, 940.121568627451]]}","{type=[[0.0, 940.121568627451]]}","{type=[[0.0, 940.121568627451]]}",
00000000000000000238,"{type=[[0.0, 945.9333333333336]]}","{type=[[0.0, 896.9333333333336], [1.0, 49.0]]}","{type=[[0.0, 896.9333333333336], [1.0, 49.0]]}","{type=[[0.0, 279.9568627450981], [1.0, 665.9764705882354]]}","{type=[[0.0, 279.9568627450981], [1.0, 665.9764705882354]]}","{type=[[0.0, 328.9568627450981], [1.0, 616.9764705882354]]}",521395366,"{type=[[0.0, 945.9333333333336]]}","{type=[[0.0, 945.9333333333336]]}","{type=[[0.0, 945.9333333333336]]}",
00000000000000000239,"{type=[[0.0, 935.5843137254905]]}","{type=[[0.0, 935.5843137254905]]}","{type=[[0.0, 935.5843137254905]]}","{type=[[0.0, 385.3921568627452], [1.0, 550.192156862745]]}","{type=[[0.0, 385.3921568627452], [1.0, 550.192156862745]]}","{type=[[0.0, 385.3921568627452], [1.0, 550.192156862745]]}",521093542,"{type=[[0.0, 935.5843137254905]]}","{type=[[0.0, 935.5843137254905]]}","{type=[[0.0, 935.5843137254905]]}",
0000000000000000023a,"{type=[[0.0, 939.4392156862747]]}","{type=[[0.0, 939.4392156862747]]}","{type=[[0.0, 939.4392156862747]]}","{type=[[0.0, 368.87058823529406], [1.0, 570.5686274509806]]}","{type=[[0.0, 368.87058823529406], [1.0, 570.5686274509806]]}","{type=[[0.0, 368.87058823529406], [1.0, 570.5686274509806]]}",520739232,"{type=[[0.0, 939.4392156862747]]}","{type=[[0.0, 939.4392156862747]]}","{type=[[0.0, 939.4392156862747]]}",
0000000000000000023b,"{type=[[0.0, 932.3490196078434]]}","{type=[[0.0, 932.3490196078434]]}","{type=[[0.0, 932.3490196078434]]}","{type=[[0.0, 570.1333333333333], [1.0, 362.2156862745099]]}","{type=[[0.0, 570.1333333333333], [1.0, 362.2156862745099]]}","{type=[[0.0, 570.1333333333333], [1.0, 362.2156862745099]]}",520706433,"{type=[[0.0, 932.3490196078434]]}","{type=[[0.0, 932.3490196078434]]}","{type=[[0.0, 932.3490196078434]]}",
0000000000000000023c,"{type=[[0.0, 930.901960784314], [1.0, 4.0]]}","{type=[[0.0, 929.7568627450984], [1.0, 5.145098039215687]]}","{type=[[0.0, 933.7568627450984], [1.0, 1.1450980392156862]]}","{type=[[0.0, 373.5450980392157], [1.0, 561.356862745098]]}","{type=[[0.0, 377.5450980392157], [1.0, 557.356862745098]]}","{type=[[0.0, 378.69019607843137], [1.0, 556.2117647058825]]}",520719561,"{type=[[0.0, 934.9019607843142]]}","{type=[[0.0, 934.9019607843142]]}","{type=[[0.0, 934.9019607843142]]}",
0000000000000000023d,"{type=[[0.0, 929.0313725490197], [1.0, 4.0]]}","{type=[[0.0, 929.0313725490197], [1.0, 4.0]]}","{type=[[0.0, 933.0313725490197]]}","{type=[[0.0, 212.89019607843142], [1.0, 720.1411764705883]]}","{type=[[0.0, 216.89019607843142], [1.0, 716.1411764705883]]}","{type=[[0.0, 216.89019607843142], [1.0, 716.1411764705883]]}",520883575,"{type=[[0.0, 933.0313725490197]]}","{type=[[0.0, 933.0313725490197]]}","{type=[[0.0, 933.0313725490197]]}",
0000000000000000023e,"{type=[[0.0, 929.9607843137253], [1.0, 4.0]]}","{type=[[0.0, 882.1764705882355], [1.0, 51.7843137254902]]}","{type=[[0.0, 886.1764705882356], [1.0, 47.7843137254902]]}","{type=[[0.0, 125.88627450980391], [1.0, 808.0745098039217]]}","{type=[[0.0, 129.88627450980394], [1.0, 804.0745098039217]]}","{type=[[0.0, 177.6705882352941], [1.0, 756.2901960784316]]}",520804857,"{type=[[0.0, 933.9607843137258]]}","{type=[[0.0, 933.9607843137258]]}","{type=[[0.0, 933.9607843137258]]}",
0000000000000000023f,"{type=[[0.0, 932.9294117647057], [1.0, 1.0]]}","{type=[[0.0, 932.9294117647057], [1.0, 1.0]]}","{type=[[0.0, 933.9294117647056]]}","{type=[[0.0, 220.86666666666665], [1.0, 713.0627450980394]]}","{type=[[0.0, 221.86666666666665], [1.0, 712.0627450980394]]}","{type=[[0.0, 221.86666666666665], [1.0, 712.0627450980394]]}",520804863,"{type=[[0.0, 933.9294117647056]]}","{type=[[0.0, 933.9294117647056]]}","{type=[[0.0, 933.9294117647056]]}",
00000000000000000240,"{type=[[0.0, 931.0823529411767], [1.0, 4.0]]}","{type=[[0.0, 931.0823529411767], [1.0, 4.0]]}","{type=[[0.0, 935.0823529411767]]}","{type=[[0.0, 484.4823529411764], [1.0, 450.6]]}","{type=[[0.0, 488.4823529411764], [1.0, 446.6]]}","{type=[[0.0, 487.07450980392144], [1.0, 448.00784313725495]]}",520758938,"{type=[[0.0, 935.0823529411767]]}","{type=[[0.0, 933.6745098039219], [1.0, 1.4078431372549018]]}","{type=[[0.0, 933.6745098039219], [1.0, 1.4078431372549018]]}",
00000000000000000241,"{type=[[0.0, 933.0588235294118]]}","{type=[[0.0, 933.0588235294118]]}","{type=[[0.0, 933.0588235294118]]}","{type=[[0.0, 348.13725490196083], [1.0, 584.921568627451]]}","{type=[[0.0, 348.13725490196083], [1.0, 584.921568627451]]}","{type=[[0.0, 348.13725490196083], [1.0, 584.921568627451]]}",520608029,"{type=[[0.0, 933.0588235294118]]}","{type=[[0.0, 933.0588235294118]]}","{type=[[0.0, 933.0588235294118]]}",
00000000000000000242,"{type=[[0.0, 934.2039215686274], [1.0, 2.0]]}","{type=[[0.0, 895.796078431373], [1.0, 40.40784313725491]]}","{type=[[0.0, 897.796078431373], [1.0, 38.40784313725491]]}","{type=[[0.0, 195.81568627450986], [1.0, 740.3882352941179]]}","{type=[[0.0, 197.81568627450986], [1.0, 738.3882352941179]]}","{type=[[0.0, 236.22352941176473], [1.0, 699.9803921568629]]}",520686767,"{type=[[0.0, 936.2039215686278]]}","{type=[[0.0, 936.2039215686278]]}","{type=[[0.0, 936.2039215686278]]}",
00000000000000000243,"{type=[[0.0, 930.6039215686276]]}","{type=[[0.0, 930.6039215686276]]}","{type=[[0.0, 930.6039215686276]]}","{type=[[0.0, 926.0901960784314], [1.0, 4.513725490196078]]}","{type=[[0.0, 926.0901960784314], [1.0, 4.513725490196078]]}","{type=[[0.0, 926.0901960784314], [1.0, 4.513725490196078]]}",520483365,"{type=[[0.0, 930.6039215686276]]}","{type=[[0.0, 930.6039215686276]]}","{type=[[0.0, 930.6039215686276]]}",
00000000000000000244,"{type=[[0.0, 858.2784313725489], [1.0, 75.0]]}","{type=[[0.0, 858.2784313725489], [1.0, 75.0]]}","{type=[[0.0, 933.2784313725488]]}","{type=[[0.0, 53.423529411764704], [1.0, 879.8549019607843]]}","{type=[[0.0, 128.42352941176472], [1.0, 804.8549019607844]]}","{type=[[0.0, 128.42352941176472], [1.0, 804.8549019607844]]}",520562096,"{type=[[0.0, 933.2784313725488]]}","{type=[[0.0, 933.2784313725488]]}","{type=[[0.0, 933.2784313725488]]}",
00000000000000000245,"{type=[[0.0, 931.0549019607844], [1.0, 1.9607843137254903]]}","{type=[[0.0, 931.0549019607844], [1.0, 1.9607843137254903]]}","{type=[[0.0, 933.0156862745099]]}","{type=[[0.0, 253.47450980392156], [1.0, 679.5411764705881]]}","{type=[[0.0, 255.43529411764706], [1.0, 677.5803921568626]]}","{type=[[0.0, 255.43529411764706], [1.0, 677.5803921568626]]}",520581781,"{type=[[0.0, 933.0156862745099]]}","{type=[[0.0, 933.0156862745099]]}","{type=[[0.0, 933.0156862745099]]}",
00000000000000000246,"{type=[[0.0, 930.4039215686273]]}","{type=[[0.0, 914.18431372549], [1.0, 16.219607843137254]]}","{type=[[0.0, 914.18431372549], [1.0, 16.219607843137254]]}","{type=[[0.0, 408.69019607843137], [1.0, 521.7137254901958]]}","{type=[[0.0, 408.69019607843137], [1.0, 521.7137254901958]]}","{type=[[0.0, 424.9098039215686], [1.0, 505.49411764705883]]}",520489908,"{type=[[0.0, 930.4039215686273]]}","{type=[[0.0, 930.4039215686273]]}","{type=[[0.0, 930.4039215686273]]}",
00000000000000000247,"{type=[[0.0, 935.2941176470591]]}","{type=[[0.0, 935.2941176470591]]}","{type=[[0.0, 935.2941176470591]]}","{type=[[0.0, 130.7098039215686], [1.0, 804.5843137254902]]}","{type=[[0.0, 130.7098039215686], [1.0, 804.5843137254902]]}","{type=[[0.0, 130.7098039215686], [1.0, 804.5843137254902]]}",520424293,"{type=[[0.0, 935.2941176470591]]}","{type=[[0.0, 935.2941176470591]]}","{type=[[0.0, 935.2941176470591]]}",
00000000000000000248,"{type=[[0.0, 934.050980392157]]}","{type=[[0.0, 934.050980392157]]}","{type=[[0.0, 934.050980392157]]}","{type=[[0.0, 606.4823529411767], [1.0, 327.56862745098033]]}","{type=[[0.0, 606.4823529411767], [1.0, 327.56862745098033]]}","{type=[[0.0, 606.4823529411767], [1.0, 327.56862745098033]]}",520457096,"{type=[[0.0, 934.050980392157]]}","{type=[[0.0, 934.050980392157]]}","{type=[[0.0, 934.050980392157]]}",
00000000000000000249,"{type=[[0.0, 922.9411764705886], [1.0, 2.0]]}","{type=[[0.0, 875.8117647058828], [1.0, 49.129411764705885]]}","{type=[[0.0, 877.8117647058828], [1.0, 47.129411764705885]]}","{type=[[0.0, 378.38823529411764], [1.0, 546.5529411764707]]}","{type=[[0.0, 380.38823529411764], [1.0, 544.5529411764707]]}","{type=[[0.0, 427.5176470588235], [1.0, 497.42352941176483]]}",520115953,"{type=[[0.0, 924.9411764705886]]}","{type=[[0.0, 924.9411764705886]]}","{type=[[0.0, 924.9411764705886]]}",
0000000000000000024a,"{type=[[0.0, 934.0784313725487]]}","{type=[[0.0, 931.1294117647057], [1.0, 2.9490196078431374]]}","{type=[[0.0, 931.1294117647057], [1.0, 2.9490196078431374]]}","{type=[[0.0, 751.9647058823524], [1.0, 182.113725490196]]}","{type=[[0.0, 751.9647058823524], [1.0, 182.113725490196]]}","{type=[[0.0, 754.9137254901956], [1.0, 179.16470588235288]]}",520739258,"{type=[[0.0, 934.0784313725487]]}","{type=[[0.0, 934.0784313725487]]}","{type=[[0.0, 934.0784313725487]]}",
0000000000000000027f,"{type=[[0.0, 928.6509803921566]]}","{type=[[0.0, 928.6509803921566]]}","{type=[[0.0, 928.6509803921566]]}","{type=[[0.0, 322.1333333333333], [1.0, 606.5176470588234]]}","{type=[[0.0, 322.1333333333333], [1.0, 606.5176470588234]]}","{type=[[0.0, 322.1333333333333], [1.0, 606.5176470588234]]}",520522526,"{type=[[0.0, 928.6509803921566]]}","{type=[[0.0, 928.6509803921566]]}","{type=[[0.0, 928.6509803921566]]}",
0000000000000000028b,"{type=[[0.0, 726.5568627450979], [1.0, 198.00392156862748]]}","{type=[[0.0, 726.5568627450979], [1.0, 198.00392156862748]]}","{type=[[0.0, 924.5607843137253]]}","{type=[[0.0, 650.0117647058822], [1.0, 274.54901960784315]]}","{type=[[0.0, 848.0156862745097], [1.0, 76.54509803921567]]}","{type=[[0.0, 848.0156862745097], [1.0, 76.54509803921567]]}",520069860,"{type=[[0.0, 924.5607843137253]]}","{type=[[0.0, 924.5607843137253]]}","{type=[[0.0, 924.5607843137253]]}",
0000000000000000028e,"{type=[[0.0, 806.9450980392156], [1.0, 115.98823529411764]]}","{type=[[0.0, 780.4627450980392], [1.0, 142.47058823529412]]}","{type=[[0.0, 894.4509803921569], [1.0, 28.482352941176472]]}","{type=[[0.0, 236.33333333333334], [1.0, 686.5999999999998]]}","{type=[[0.0, 352.32156862745103], [1.0, 570.6117647058823]]}","{type=[[0.0, 378.80392156862746], [1.0, 544.1294117647058]]}",519951783,"{type=[[0.0, 922.9333333333332]]}","{type=[[0.0, 922.9333333333332]]}","{type=[[0.0, 920.9333333333333], [1.0, 2.0]]}",
00000000000000000295,"{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 909.6274509803919], [1.0, 16.69019607843137]]}","{type=[[0.0, 909.6274509803919], [1.0, 16.69019607843137]]}","{type=[[0.0, 19.145098039215682], [1.0, 907.1725490196076]]}","{type=[[0.0, 19.145098039215682], [1.0, 907.1725490196076]]}","{type=[[0.0, 35.83529411764706], [1.0, 890.4823529411761]]}",520306181,"{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 926.3176470588232]]}",
00000000000000000296,"{type=[[0.0, 926.4039215686273]]}","{type=[[0.0, 918.4039215686272], [1.0, 8.0]]}","{type=[[0.0, 918.4039215686272], [1.0, 8.0]]}","{type=[[0.0, 321.47058823529414], [1.0, 604.933333333333]]}","{type=[[0.0, 321.47058823529414], [1.0, 604.933333333333]]}","{type=[[0.0, 329.47058823529414], [1.0, 596.933333333333]]}",520253682,"{type=[[0.0, 926.4039215686273]]}","{type=[[0.0, 926.4039215686273]]}","{type=[[0.0, 926.4039215686273]]}",
