system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
00000000000000000295,"{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 81.47450980392156], [1.0, 844.8431372549018]]}","{type=[[0.0, 81.47450980392156], [1.0, 844.8431372549018]]}","{type=[[0.0, 81.47450980392156], [1.0, 844.8431372549018]]}",520306181,"{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 926.3176470588232]]}","{type=[[0.0, 926.3176470588232]]}",
00000000000000000296,"{type=[[0.0, 926.4039215686273]]}","{type=[[0.0, 924.4039215686275], [1.0, 2.0]]}","{type=[[0.0, 924.4039215686275], [1.0, 2.0]]}","{type=[[0.0, 669.1490196078431], [1.0, 257.25490196078437]]}","{type=[[0.0, 669.1490196078431], [1.0, 257.25490196078437]]}","{type=[[0.0, 671.1490196078431], [1.0, 255.2549019607844]]}",520253682,"{type=[[0.0, 926.4039215686273]]}","{type=[[0.0, 926.4039215686273]]}","{type=[[0.0, 926.4039215686273]]}",
00000000000000000297,"{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 891.7490196078431], [1.0, 33.807843137254906]]}","{type=[[0.0, 891.7490196078431], [1.0, 33.807843137254906]]}","{type=[[0.0, 891.7490196078431], [1.0, 33.807843137254906]]}",520220869,"{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}",
00000000000000000299,"{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 769.3529411764708], [1.0, 159.72156862745095]]}","{type=[[0.0, 769.3529411764708], [1.0, 159.72156862745095]]}","{type=[[0.0, 769.3529411764708], [1.0, 159.72156862745095]]}",520286471,"{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}",
0000000000000000029a,"{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 772.1803921568628], [1.0, 153.45098039215685]]}","{type=[[0.0, 772.1803921568628], [1.0, 153.45098039215685]]}","{type=[[0.0, 772.1803921568628], [1.0, 153.45098039215685]]}",520325838,"{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}",
0000000000000000029b,"{type=[[0.0, 933.6274509803923]]}","{type=[[0.0, 926.501960784314], [1.0, 7.125490196078432]]}","{type=[[0.0, 926.501960784314], [1.0, 7.125490196078432]]}","{type=[[0.0, 411.23137254901957], [1.0, 522.3960784313725]]}","{type=[[0.0, 411.23137254901957], [1.0, 522.3960784313725]]}","{type=[[0.0, 418.356862745098], [1.0, 515.2705882352941]]}",520758874,"{type=[[0.0, 933.6274509803923]]}","{type=[[0.0, 933.6274509803923]]}","{type=[[0.0, 933.6274509803923]]}",
0000000000000000029c,"{type=[[0.0, 926.3333333333335], [1.0, 9.062745098039215]]}","{type=[[0.0, 899.7450980392158], [1.0, 35.65098039215687]]}","{type=[[0.0, 908.807843137255], [1.0, 26.588235294117645]]}","{type=[[0.0, 384.8823529411765], [1.0, 550.5137254901961]]}","{type=[[0.0, 393.94509803921574], [1.0, 541.4509803921569]]}","{type=[[0.0, 420.53333333333336], [1.0, 514.8627450980393]]}",520811370,"{type=[[0.0, 935.3960784313726]]}","{type=[[0.0, 935.3960784313726]]}","{type=[[0.0, 935.3960784313726]]}",
0000000000000000029d,"{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}",520844157,"{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}",
0000000000000000029e,"{type=[[0.0, 936.1725490196078]]}","{type=[[0.0, 935.1725490196076], [1.0, 1.0]]}","{type=[[0.0, 935.1725490196076], [1.0, 1.0]]}","{type=[[0.0, 843.4666666666667], [1.0, 92.7058823529412]]}","{type=[[0.0, 843.4666666666667], [1.0, 92.7058823529412]]}","{type=[[0.0, 844.4666666666667], [1.0, 91.7058823529412]]}",520752292,"{type=[[0.0, 936.1725490196078]]}","{type=[[0.0, 936.1725490196078]]}","{type=[[0.0, 936.1725490196078]]}",
0000000000000000029f,"{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 915.3450980392158], [1.0, 18.643137254901962]]}","{type=[[0.0, 915.3450980392158], [1.0, 18.643137254901962]]}","{type=[[0.0, 915.3450980392158], [1.0, 18.643137254901962]]}",520607929,"{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}",
000000000000000002a0,"{type=[[0.0, 929.7607843137259]]}","{type=[[0.0, 927.7607843137257], [1.0, 2.0]]}","{type=[[0.0, 927.7607843137257], [1.0, 2.0]]}","{type=[[0.0, 671.3137254901961], [1.0, 258.4470588235295]]}","{type=[[0.0, 671.3137254901961], [1.0, 258.4470588235295]]}","{type=[[0.0, 673.3137254901961], [1.0, 256.44705882352946]]}",520319249,"{type=[[0.0, 929.7607843137259]]}","{type=[[0.0, 929.7607843137259]]}","{type=[[0.0, 929.7607843137259]]}",
000000000000000002a1,"{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 725.3058823529414], [1.0, 200.01960784313724]]}","{type=[[0.0, 725.3058823529414], [1.0, 200.01960784313724]]}","{type=[[0.0, 725.3058823529414], [1.0, 200.01960784313724]]}",520115868,"{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 925.3254901960785]]}",
000000000000000002a2,"{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}",520319254,"{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}",
000000000000000002a3,"{type=[[0.0, 926.8431372549019]]}","{type=[[0.0, 911.3215686274509], [1.0, 15.52156862745098]]}","{type=[[0.0, 911.3215686274509], [1.0, 15.52156862745098]]}","{type=[[0.0, 415.0431372549021], [1.0, 511.8000000000001]]}","{type=[[0.0, 415.0431372549021], [1.0, 511.8000000000001]]}","{type=[[0.0, 430.56470588235305], [1.0, 496.2784313725492]]}",520030557,"{type=[[0.0, 926.8431372549019]]}","{type=[[0.0, 926.8431372549019]]}","{type=[[0.0, 926.8431372549019]]}",
000000000000000002a4,"{type=[[0.0, 927.5529411764705]]}","{type=[[0.0, 917.3019607843137], [1.0, 10.250980392156862]]}","{type=[[0.0, 917.3019607843137], [1.0, 10.250980392156862]]}","{type=[[0.0, 398.2627450980391], [1.0, 529.2901960784312]]}","{type=[[0.0, 398.2627450980391], [1.0, 529.2901960784312]]}","{type=[[0.0, 408.51372549019595], [1.0, 519.0392156862745]]}",520240501,"{type=[[0.0, 927.5529411764705]]}","{type=[[0.0, 927.5529411764705]]}","{type=[[0.0, 927.5529411764705]]}",
000000000000000002a5,"{type=[[0.0, 876.407843137255], [1.0, 67.0]]}","{type=[[0.0, 864.9019607843138], [1.0, 78.50588235294117]]}","{type=[[0.0, 931.9019607843139], [1.0, 11.505882352941176]]}","{type=[[0.0, 307.2901960784314], [1.0, 636.1176470588234]]}","{type=[[0.0, 374.2901960784313], [1.0, 569.1176470588235]]}","{type=[[0.0, 385.7960784313725], [1.0, 557.6117647058824]]}",521060620,"{type=[[0.0, 943.4078431372551]]}","{type=[[0.0, 943.4078431372551]]}","{type=[[0.0, 943.4078431372551]]}",
000000000000000002a6,"{type=[[0.0, 940.5960784313725]]}","{type=[[0.0, 937.5960784313726], [1.0, 3.0]]}","{type=[[0.0, 937.5960784313726], [1.0, 3.0]]}","{type=[[0.0, 617.8470588235293], [1.0, 322.7490196078432]]}","{type=[[0.0, 617.8470588235293], [1.0, 322.7490196078432]]}","{type=[[0.0, 620.8470588235293], [1.0, 319.7490196078432]]}",520955652,"{type=[[0.0, 940.5960784313725]]}","{type=[[0.0, 940.5960784313725]]}","{type=[[0.0, 940.5960784313725]]}",
000000000000000002a7,"{type=[[0.0, 940.8313725490193]]}","{type=[[0.0, 929.4745098039214], [1.0, 11.35686274509804]]}","{type=[[0.0, 929.4745098039214], [1.0, 11.35686274509804]]}","{type=[[0.0, 437.65490196078446], [1.0, 503.1764705882355]]}","{type=[[0.0, 437.65490196078446], [1.0, 503.1764705882355]]}","{type=[[0.0, 449.0117647058825], [1.0, 491.8196078431374]]}",521185307,"{type=[[0.0, 940.8313725490193]]}","{type=[[0.0, 940.8313725490193]]}","{type=[[0.0, 940.8313725490193]]}",
000000000000000002a8,"{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 936.2509803921567], [1.0, 6.0]]}","{type=[[0.0, 936.2509803921567], [1.0, 6.0]]}","{type=[[0.0, 377.3137254901961], [1.0, 564.9372549019608]]}","{type=[[0.0, 377.3137254901961], [1.0, 564.9372549019608]]}","{type=[[0.0, 383.3137254901961], [1.0, 558.9372549019608]]}",521040966,"{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 942.2509803921566]]}",
000000000000000002a9,"{type=[[0.0, 936.909803921569]]}","{type=[[0.0, 927.7411764705886], [1.0, 9.168627450980392]]}","{type=[[0.0, 927.7411764705886], [1.0, 9.168627450980392]]}","{type=[[0.0, 543.3294117647059], [1.0, 393.5803921568629]]}","{type=[[0.0, 543.3294117647059], [1.0, 393.5803921568629]]}","{type=[[0.0, 552.4980392156864], [1.0, 384.4117647058825]]}",520876939,"{type=[[0.0, 936.909803921569]]}","{type=[[0.0, 936.909803921569]]}","{type=[[0.0, 936.909803921569]]}",
000000000000000002aa,"{type=[[0.0, 940.1960784313727]]}","{type=[[0.0, 911.1960784313726], [1.0, 29.0]]}","{type=[[0.0, 911.1960784313726], [1.0, 29.0]]}","{type=[[0.0, 575.2784313725491], [1.0, 364.91764705882355]]}","{type=[[0.0, 575.2784313725491], [1.0, 364.91764705882355]]}","{type=[[0.0, 604.2784313725492], [1.0, 335.91764705882355]]}",520857260,"{type=[[0.0, 940.1960784313727]]}","{type=[[0.0, 940.1960784313727]]}","{type=[[0.0, 940.1960784313727]]}",
000000000000000002ab,"{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 553.7294117647059], [1.0, 383.77647058823527]]}","{type=[[0.0, 553.7294117647059], [1.0, 383.77647058823527]]}","{type=[[0.0, 553.7294117647059], [1.0, 383.77647058823527]]}",520824456,"{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}",
000000000000000002ac,"{type=[[0.0, 930.4941176470588], [1.0, 7.0]]}","{type=[[0.0, 930.4941176470588], [1.0, 7.0]]}","{type=[[0.0, 937.4941176470588]]}","{type=[[0.0, 375.9725490196078], [1.0, 561.5215686274511]]}","{type=[[0.0, 382.9725490196078], [1.0, 554.5215686274511]]}","{type=[[0.0, 382.9725490196078], [1.0, 554.5215686274511]]}",521106596,"{type=[[0.0, 937.4941176470588]]}","{type=[[0.0, 937.4941176470588]]}","{type=[[0.0, 937.4941176470588]]}",
000000000000000002ad,"{type=[[0.0, 943.5137254901961], [1.0, 1.0]]}","{type=[[0.0, 943.5137254901961], [1.0, 1.0]]}","{type=[[0.0, 944.5137254901958]]}","{type=[[0.0, 835.5137254901958], [1.0, 109.0]]}","{type=[[0.0, 836.5137254901958], [1.0, 108.0]]}","{type=[[0.0, 836.5137254901958], [1.0, 108.0]]}",521067233,"{type=[[0.0, 944.5137254901958]]}","{type=[[0.0, 944.5137254901958]]}","{type=[[0.0, 944.5137254901958]]}",
000000000000000002ae,"{type=[[0.0, 934.8], [1.0, 15.019607843137258]]}","{type=[[0.0, 934.8], [1.0, 15.019607843137258]]}","{type=[[0.0, 949.8196078431372]]}","{type=[[0.0, 302.8549019607843], [1.0, 646.9647058823529]]}","{type=[[0.0, 317.87450980392157], [1.0, 631.9450980392156]]}","{type=[[0.0, 317.87450980392157], [1.0, 631.9450980392156]]}",521342804,"{type=[[0.0, 949.8196078431372]]}","{type=[[0.0, 949.8196078431372]]}","{type=[[0.0, 949.8196078431372]]}",
000000000000000002af,"{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 282.0588235294117], [1.0, 665.1568627450978]]}","{type=[[0.0, 282.0588235294117], [1.0, 665.1568627450978]]}","{type=[[0.0, 282.0588235294117], [1.0, 665.1568627450978]]}",521329688,"{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}",
000000000000000002b0,"{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 946.0313725490196], [1.0, 0.29411764705882354]]}","{type=[[0.0, 946.0313725490196], [1.0, 0.29411764705882354]]}","{type=[[0.0, 946.0313725490196], [1.0, 0.29411764705882354]]}",521441202,"{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 946.3254901960785]]}",
000000000000000002b1,"{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 580.341176470588], [1.0, 366.03137254901964]]}","{type=[[0.0, 580.341176470588], [1.0, 366.03137254901964]]}","{type=[[0.0, 580.341176470588], [1.0, 366.03137254901964]]}",521369032,"{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}",
000000000000000002b2,"{type=[[0.0, 935.2000000000002], [1.0, 16.04705882352941]]}","{type=[[0.0, 933.137254901961], [1.0, 18.109803921568627]]}","{type=[[0.0, 949.1843137254903], [1.0, 2.0627450980392155]]}","{type=[[0.0, 578.7294117647059], [1.0, 372.51764705882357]]}","{type=[[0.0, 594.7764705882354], [1.0, 356.47058823529414]]}","{type=[[0.0, 596.8392156862745], [1.0, 354.40784313725493]]}",521716766,"{type=[[0.0, 951.2470588235294]]}","{type=[[0.0, 951.2470588235294]]}","{type=[[0.0, 951.2470588235294]]}",
000000000000000002b3,"{type=[[0.0, 923.5647058823531], [1.0, 26.945098039215683]]}","{type=[[0.0, 923.5647058823531], [1.0, 26.945098039215683]]}","{type=[[0.0, 950.5098039215691]]}","{type=[[0.0, 594.5411764705884], [1.0, 355.96862745098036]]}","{type=[[0.0, 621.486274509804], [1.0, 329.02352941176474]]}","{type=[[0.0, 621.486274509804], [1.0, 329.02352941176474]]}",521710207,"{type=[[0.0, 950.5098039215691]]}","{type=[[0.0, 950.5098039215691]]}","{type=[[0.0, 950.5098039215691]]}",
000000000000000002b4,"{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 406.1411764705882], [1.0, 552.2235294117647]]}","{type=[[0.0, 406.1411764705882], [1.0, 552.2235294117647]]}","{type=[[0.0, 406.1411764705882], [1.0, 552.2235294117647]]}",521920157,"{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}",
000000000000000002b5,"{type=[[0.0, 957.4784313725492], [1.0, 4.0]]}","{type=[[0.0, 944.4588235294119], [1.0, 17.019607843137255]]}","{type=[[0.0, 948.4588235294119], [1.0, 13.019607843137255]]}","{type=[[0.0, 186.41176470588235], [1.0, 775.066666666667]]}","{type=[[0.0, 190.41176470588235], [1.0, 771.066666666667]]}","{type=[[0.0, 203.4313725490196], [1.0, 758.0470588235297]]}",522169481,"{type=[[0.0, 961.4784313725492]]}","{type=[[0.0, 961.4784313725492]]}","{type=[[0.0, 961.4784313725492]]}",
000000000000000002b6,"{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 734.1176470588238], [1.0, 217.91764705882358]]}","{type=[[0.0, 734.1176470588238], [1.0, 217.91764705882358]]}","{type=[[0.0, 734.1176470588238], [1.0, 217.91764705882358]]}",521887341,"{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 952.0352941176473]]}",
000000000000000002b7,"{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}",521808616,"{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}",
000000000000000002b8,"{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 899.3450980392154], [1.0, 49.5529411764706]]}","{type=[[0.0, 899.3450980392154], [1.0, 49.5529411764706]]}","{type=[[0.0, 899.3450980392154], [1.0, 49.5529411764706]]}",521749557,"{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}",
000000000000000002b9,"{type=[[0.0, 955.8274509803922]]}","{type=[[0.0, 954.8274509803921], [1.0, 1.0]]}","{type=[[0.0, 954.8274509803921], [1.0, 1.0]]}","{type=[[0.0, 775.5882352941175], [1.0, 180.23921568627452]]}","{type=[[0.0, 775.5882352941175], [1.0, 180.23921568627452]]}","{type=[[0.0, 776.5882352941175], [1.0, 179.23921568627452]]}",521742978,"{type=[[0.0, 955.8274509803922]]}","{type=[[0.0, 955.8274509803922]]}","{type=[[0.0, 955.8274509803922]]}",
000000000000000002ba,"{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 575.6431372549022], [1.0, 376.4941176470588]]}","{type=[[0.0, 575.6431372549022], [1.0, 376.4941176470588]]}","{type=[[0.0, 575.6431372549022], [1.0, 376.4941176470588]]}",521454304,"{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 952.1372549019609]]}",
000000000000000002bb,"{type=[[0.0, 951.5803921568624]]}","{type=[[0.0, 951.5803921568624]]}","{type=[[0.0, 951.5803921568624]]}","{type=[[0.0, 436.8705882352941], [1.0, 514.7098039215686]]}","{type=[[0.0, 436.8705882352941], [1.0, 514.7098039215686]]}","{type=[[0.0, 436.8705882352941], [1.0, 514.7098039215686]]}",521480529,"{type=[[0.0, 951.5803921568624]]}","{type=[[0.0, 951.5803921568624]]}","{type=[[0.0, 951.5803921568624]]}",
000000000000000002bc,"{type=[[0.0, 947.5529411764704]]}","{type=[[0.0, 895.8117647058822], [1.0, 51.741176470588236]]}","{type=[[0.0, 895.8117647058822], [1.0, 51.741176470588236]]}","{type=[[0.0, 222.56078431372558], [1.0, 724.9921568627452]]}","{type=[[0.0, 222.56078431372558], [1.0, 724.9921568627452]]}","{type=[[0.0, 274.3019607843138], [1.0, 673.2509803921569]]}",521257441,"{type=[[0.0, 947.5529411764704]]}","{type=[[0.0, 947.5529411764704]]}","{type=[[0.0, 947.5529411764704]]}",
000000000000000002bd,"{type=[[0.0, 944.737254901961]]}","{type=[[0.0, 855.780392156863], [1.0, 88.95686274509804]]}","{type=[[0.0, 855.780392156863], [1.0, 88.95686274509804]]}","{type=[[0.0, 427.2901960784314], [1.0, 517.4470588235295]]}","{type=[[0.0, 427.2901960784314], [1.0, 517.4470588235295]]}","{type=[[0.0, 516.2470588235294], [1.0, 428.49019607843144]]}",521303354,"{type=[[0.0, 944.737254901961]]}","{type=[[0.0, 944.737254901961]]}","{type=[[0.0, 944.737254901961]]}",
000000000000000002be,"{type=[[0.0, 944.9098039215685]]}","{type=[[0.0, 890.9098039215686], [1.0, 54.0]]}","{type=[[0.0, 890.9098039215686], [1.0, 54.0]]}","{type=[[0.0, 172.8941176470588], [1.0, 772.0156862745098]]}","{type=[[0.0, 172.8941176470588], [1.0, 772.0156862745098]]}","{type=[[0.0, 226.8941176470588], [1.0, 718.0156862745098]]}",521309899,"{type=[[0.0, 944.9098039215685]]}","{type=[[0.0, 944.9098039215685]]}","{type=[[0.0, 944.9098039215685]]}",
000000000000000002bf,"{type=[[0.0, 941.8901960784314], [1.0, 5.64313725490196]]}","{type=[[0.0, 896.8509803921569], [1.0, 50.68235294117647]]}","{type=[[0.0, 902.4941176470588], [1.0, 45.03921568627451]]}","{type=[[0.0, 337.286274509804], [1.0, 610.2470588235294]]}","{type=[[0.0, 342.92941176470595], [1.0, 604.6039215686275]]}","{type=[[0.0, 387.9686274509805], [1.0, 559.564705882353]]}",521336138,"{type=[[0.0, 947.5333333333334]]}","{type=[[0.0, 947.5333333333334]]}","{type=[[0.0, 947.5333333333334]]}",
000000000000000002c0,"{type=[[0.0, 946.9019607843139]]}","{type=[[0.0, 924.9019607843139], [1.0, 22.0]]}","{type=[[0.0, 924.9019607843139], [1.0, 22.0]]}","{type=[[0.0, 323.29803921568623], [1.0, 623.6039215686272]]}","{type=[[0.0, 323.29803921568623], [1.0, 623.6039215686272]]}","{type=[[0.0, 345.29803921568623], [1.0, 601.6039215686272]]}",521336133,"{type=[[0.0, 946.9019607843139]]}","{type=[[0.0, 946.9019607843139]]}","{type=[[0.0, 946.9019607843139]]}",
000000000000000002c1,"{type=[[0.0, 937.4392156862747]]}","{type=[[0.0, 922.4274509803922], [1.0, 15.011764705882353]]}","{type=[[0.0, 922.4274509803922], [1.0, 15.011764705882353]]}","{type=[[0.0, 499.4901960784313], [1.0, 437.9490196078431]]}","{type=[[0.0, 499.4901960784313], [1.0, 437.9490196078431]]}","{type=[[0.0, 514.5019607843137], [1.0, 422.9372549019608]]}",520903107,"{type=[[0.0, 937.4392156862747]]}","{type=[[0.0, 937.4392156862747]]}","{type=[[0.0, 937.4392156862747]]}",
000000000000000002c2,"{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 887.3803921568627], [1.0, 56.392156862745104]]}","{type=[[0.0, 887.3803921568627], [1.0, 56.392156862745104]]}","{type=[[0.0, 887.3803921568627], [1.0, 56.392156862745104]]}",521126208,"{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}",
000000000000000002c3,"{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}",521014676,"{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}",
000000000000000002c4,"{type=[[0.0, 942.2039215686272]]}","{type=[[0.0, 895.1058823529409], [1.0, 47.09803921568628]]}","{type=[[0.0, 895.1058823529409], [1.0, 47.09803921568628]]}","{type=[[0.0, 185.53725490196078], [1.0, 756.6666666666665]]}","{type=[[0.0, 185.53725490196078], [1.0, 756.6666666666665]]}","{type=[[0.0, 232.63529411764708], [1.0, 709.5686274509801]]}",521021243,"{type=[[0.0, 942.2039215686272]]}","{type=[[0.0, 942.2039215686272]]}","{type=[[0.0, 942.2039215686272]]}",
000000000000000002c5,"{type=[[0.0, 939.1490196078429]]}","{type=[[0.0, 939.1490196078429]]}","{type=[[0.0, 939.1490196078429]]}","{type=[[0.0, 708.5686274509802], [1.0, 230.58039215686279]]}","{type=[[0.0, 708.5686274509802], [1.0, 230.58039215686279]]}","{type=[[0.0, 708.5686274509802], [1.0, 230.58039215686279]]}",520909708,"{type=[[0.0, 939.1490196078429]]}","{type=[[0.0, 939.1490196078429]]}","{type=[[0.0, 939.1490196078429]]}",
000000000000000002c6,"{type=[[0.0, 939.0627450980393]]}","{type=[[0.0, 939.0627450980393]]}","{type=[[0.0, 939.0627450980393]]}","{type=[[0.0, 552.1960784313727], [1.0, 386.8666666666666]]}","{type=[[0.0, 552.1960784313727], [1.0, 386.8666666666666]]}","{type=[[0.0, 552.1960784313727], [1.0, 386.8666666666666]]}",520824396,"{type=[[0.0, 939.0627450980393]]}","{type=[[0.0, 939.0627450980393]]}","{type=[[0.0, 939.0627450980393]]}",
000000000000000002c7,"{type=[[0.0, 914.2196078431372], [1.0, 19.0]]}","{type=[[0.0, 860.4588235294117], [1.0, 72.7607843137255]]}","{type=[[0.0, 879.4588235294117], [1.0, 53.760784313725495]]}","{type=[[0.0, 344.9764705882353], [1.0, 588.2431372549022]]}","{type=[[0.0, 363.9764705882353], [1.0, 569.2431372549022]]}","{type=[[0.0, 417.7372549019608], [1.0, 515.4823529411766]]}",520568535,"{type=[[0.0, 933.2196078431373]]}","{type=[[0.0, 933.2196078431373]]}","{type=[[0.0, 933.2196078431373]]}",
000000000000000002c8,"{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 795.5686274509802], [1.0, 134.0078431372549]]}","{type=[[0.0, 795.5686274509802], [1.0, 134.0078431372549]]}","{type=[[0.0, 795.5686274509802], [1.0, 134.0078431372549]]}",520456974,"{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}",
000000000000000002c9,"{type=[[0.0, 930.3450980392156], [1.0, 2.0]]}","{type=[[0.0, 920.0392156862745], [1.0, 12.305882352941175]]}","{type=[[0.0, 922.0392156862745], [1.0, 10.305882352941175]]}","{type=[[1.0, 932.3450980392156]]}","{type=[[0.0, 2.0], [1.0, 930.3450980392156]]}","{type=[[0.0, 12.305882352941175], [1.0, 920.0392156862745]]}",520509453,"{type=[[0.0, 932.3450980392156]]}","{type=[[0.0, 932.3450980392156]]}","{type=[[0.0, 932.3450980392156]]}",
000000000000000002ca,"{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}",520561942,"{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}",
000000000000000002cb,"{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 923.1921568627449], [1.0, 11.384313725490196]]}","{type=[[0.0, 923.1921568627449], [1.0, 11.384313725490196]]}","{type=[[0.0, 923.1921568627449], [1.0, 11.384313725490196]]}",520686605,"{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}",
