system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
00000000000000000219,"{type=[[0.0, 884.5137254901955], [1.0, 11.0]]}","{type=[[0.0, 884.5137254901955], [1.0, 11.0]]}","{type=[[0.0, 895.5137254901955]]}","{type=[[0.0, 339.8549019607844], [1.0, 555.6588235294115]]}","{type=[[0.0, 350.8549019607844], [1.0, 544.6588235294115]]}","{type=[[0.0, 350.8549019607844], [1.0, 544.6588235294115]]}",518436450,"{type=[[0.0, 895.5137254901955]]}","{type=[[0.0, 895.5137254901955]]}","{type=[[0.0, 895.5137254901955]]}",
0000000000000000021a,"{type=[[0.0, 905.6627450980392]]}","{type=[[0.0, 890.8901960784312], [1.0, 14.772549019607844]]}","{type=[[0.0, 890.8901960784312], [1.0, 14.772549019607844]]}","{type=[[0.0, 339.8784313725491], [1.0, 565.7843137254903]]}","{type=[[0.0, 339.8784313725491], [1.0, 565.7843137254903]]}","{type=[[0.0, 354.65098039215684], [1.0, 551.0117647058823]]}",519013848,"{type=[[0.0, 905.6627450980392]]}","{type=[[0.0, 905.6627450980392]]}","{type=[[0.0, 905.6627450980392]]}",
0000000000000000021b,"{type=[[0.0, 905.0470588235291]]}","{type=[[0.0, 903.8039215686272], [1.0, 1.2431372549019608]]}","{type=[[0.0, 903.8039215686272], [1.0, 1.2431372549019608]]}","{type=[[0.0, 285.26666666666665], [1.0, 619.7803921568624]]}","{type=[[0.0, 285.26666666666665], [1.0, 619.7803921568624]]}","{type=[[0.0, 286.5098039215686], [1.0, 618.5372549019604]]}",519026964,"{type=[[0.0, 905.0470588235291]]}","{type=[[0.0, 905.0470588235291]]}","{type=[[0.0, 905.0470588235291]]}",
0000000000000000024b,"{type=[[0.0, 889.9921568627449], [1.0, 24.0]]}","{type=[[0.0, 871.5999999999998], [1.0, 42.3921568627451]]}","{type=[[0.0, 895.5999999999998], [1.0, 18.3921568627451]]}","{type=[[0.0, 478.83921568627443], [1.0, 435.1529411764707]]}","{type=[[0.0, 502.83921568627443], [1.0, 411.1529411764707]]}","{type=[[0.0, 521.2313725490195], [1.0, 392.7607843137255]]}",519348308,"{type=[[0.0, 913.992156862745]]}","{type=[[0.0, 913.992156862745]]}","{type=[[0.0, 913.992156862745]]}",
0000000000000000024c,"{type=[[0.0, 917.035294117647], [1.0, 2.2470588235294118]]}","{type=[[0.0, 912.035294117647], [1.0, 7.247058823529412]]}","{type=[[0.0, 914.2823529411764], [1.0, 5.0]]}","{type=[[0.0, 384.98039215686276], [1.0, 534.3019607843137]]}","{type=[[0.0, 387.2274509803922], [1.0, 532.0549019607844]]}","{type=[[0.0, 392.2274509803922], [1.0, 527.0549019607844]]}",519853489,"{type=[[0.0, 919.2823529411764]]}","{type=[[0.0, 919.2823529411764]]}","{type=[[0.0, 919.2823529411764]]}",
0000000000000000024d,"{type=[[0.0, 911.4862745098039]]}","{type=[[0.0, 891.4862745098039], [1.0, 20.0]]}","{type=[[0.0, 891.4862745098039], [1.0, 20.0]]}","{type=[[0.0, 363.84705882352944], [1.0, 547.6392156862745]]}","{type=[[0.0, 363.84705882352944], [1.0, 547.6392156862745]]}","{type=[[0.0, 383.8470588235295], [1.0, 527.6392156862746]]}",519387632,"{type=[[0.0, 911.4862745098039]]}","{type=[[0.0, 911.4862745098039]]}","{type=[[0.0, 911.4862745098039]]}",
0000000000000000024e,"{type=[[0.0, 906.8941176470585], [1.0, 8.0]]}","{type=[[0.0, 899.8941176470585], [1.0, 15.0]]}","{type=[[0.0, 907.8941176470585], [1.0, 7.0]]}","{type=[[0.0, 282.9764705882352], [1.0, 631.9176470588234]]}","{type=[[0.0, 290.9764705882353], [1.0, 623.9176470588234]]}","{type=[[0.0, 297.9764705882353], [1.0, 616.9176470588234]]}",519335147,"{type=[[0.0, 914.8941176470585]]}","{type=[[0.0, 914.8941176470585]]}","{type=[[0.0, 914.8941176470585]]}",
0000000000000000024f,"{type=[[0.0, 906.654901960784]]}","{type=[[0.0, 906.654901960784]]}","{type=[[0.0, 906.654901960784]]}","{type=[[0.0, 664.9960784313723], [1.0, 241.65882352941176]]}","{type=[[0.0, 664.9960784313723], [1.0, 241.65882352941176]]}","{type=[[0.0, 664.9960784313723], [1.0, 241.65882352941176]]}",518836522,"{type=[[0.0, 906.654901960784]]}","{type=[[0.0, 906.654901960784]]}","{type=[[0.0, 906.654901960784]]}",
00000000000000000250,"{type=[[0.0, 896.1098039215691], [1.0, 2.0862745098039217]]}","{type=[[0.0, 866.3490196078436], [1.0, 31.847058823529416]]}","{type=[[0.0, 868.4352941176475], [1.0, 29.760784313725487]]}","{type=[[0.0, 6.949019607843137], [1.0, 891.24705882353]]}","{type=[[0.0, 9.035294117647059], [1.0, 889.1607843137259]]}","{type=[[0.0, 38.79607843137255], [1.0, 859.4000000000004]]}",518705313,"{type=[[0.0, 898.1960784313729]]}","{type=[[0.0, 898.1960784313729]]}","{type=[[0.0, 898.1960784313729]]}",
00000000000000000251,"{type=[[0.0, 889.1686274509805], [1.0, 16.52156862745098]]}","{type=[[0.0, 877.1686274509805], [1.0, 28.52156862745098]]}","{type=[[0.0, 893.6901960784313], [1.0, 12.0]]}","{type=[[0.0, 150.12549019607843], [1.0, 755.564705882353]]}","{type=[[0.0, 166.6470588235294], [1.0, 739.043137254902]]}","{type=[[0.0, 178.6470588235294], [1.0, 727.043137254902]]}",518816845,"{type=[[0.0, 905.6901960784314]]}","{type=[[0.0, 905.6901960784314]]}","{type=[[0.0, 905.6901960784314]]}",
00000000000000000252,"{type=[[0.0, 871.8784313725492], [1.0, 28.0]]}","{type=[[0.0, 866.4274509803923], [1.0, 33.450980392156865]]}","{type=[[0.0, 894.4274509803923], [1.0, 5.450980392156863]]}","{type=[[0.0, 169.83921568627449], [1.0, 730.0392156862742]]}","{type=[[0.0, 197.83921568627449], [1.0, 702.0392156862742]]}","{type=[[0.0, 203.29019607843136], [1.0, 696.5882352941175]]}",518619999,"{type=[[0.0, 899.8784313725492]]}","{type=[[0.0, 899.8784313725492]]}","{type=[[0.0, 899.8784313725492]]}",
00000000000000000253,"{type=[[0.0, 902.3019607843139], [1.0, 2.0]]}","{type=[[0.0, 902.3019607843139], [1.0, 2.0]]}","{type=[[0.0, 904.3019607843142]]}","{type=[[0.0, 24.333333333333332], [1.0, 879.9686274509808]]}","{type=[[0.0, 26.333333333333332], [1.0, 877.9686274509808]]}","{type=[[0.0, 26.333333333333332], [1.0, 877.9686274509808]]}",518856180,"{type=[[0.0, 904.3019607843142]]}","{type=[[0.0, 904.3019607843142]]}","{type=[[0.0, 904.3019607843142]]}",
00000000000000000254,"{type=[[0.0, 892.4627450980392], [1.0, 13.635294117647058]]}","{type=[[0.0, 853.1176470588236], [1.0, 52.98039215686275]]}","{type=[[0.0, 866.7529411764707], [1.0, 39.345098039215685]]}","{type=[[0.0, 200.6], [1.0, 705.4980392156865]]}","{type=[[0.0, 214.23529411764707], [1.0, 691.8627450980395]]}","{type=[[0.0, 253.58039215686279], [1.0, 652.5176470588239]]}",518711825,"{type=[[0.0, 906.0980392156863]]}","{type=[[0.0, 906.0980392156863]]}","{type=[[0.0, 906.0980392156863]]}",
00000000000000000255,"{type=[[0.0, 901.7137254901962]]}","{type=[[0.0, 897.7137254901962], [1.0, 4.0]]}","{type=[[0.0, 897.7137254901962], [1.0, 4.0]]}","{type=[[0.0, 792.5764705882356], [1.0, 109.13725490196076]]}","{type=[[0.0, 792.5764705882356], [1.0, 109.13725490196076]]}","{type=[[0.0, 796.5764705882356], [1.0, 105.13725490196076]]}",518626546,"{type=[[0.0, 901.7137254901962]]}","{type=[[0.0, 901.7137254901962]]}","{type=[[0.0, 901.7137254901962]]}",
00000000000000000256,"{type=[[0.0, 833.2705882352941], [1.0, 63.53725490196077]]}","{type=[[0.0, 833.2705882352941], [1.0, 63.53725490196077]]}","{type=[[0.0, 896.8078431372552]]}","{type=[[0.0, 687.5843137254901], [1.0, 209.22352941176467]]}","{type=[[0.0, 751.1215686274511], [1.0, 145.68627450980395]]}","{type=[[0.0, 751.1215686274511], [1.0, 145.68627450980395]]}",518285368,"{type=[[0.0, 896.8078431372552]]}","{type=[[0.0, 896.8078431372552]]}","{type=[[0.0, 896.8078431372552]]}",
00000000000000000257,"{type=[[0.0, 889.5960784313725], [1.0, 10.803921568627452]]}","{type=[[0.0, 889.0980392156862], [1.0, 11.301960784313726]]}","{type=[[0.0, 899.9019607843136], [1.0, 0.4980392156862745]]}","{type=[[0.0, 680.592156862745], [1.0, 219.8078431372549]]}","{type=[[0.0, 691.3960784313724], [1.0, 209.0039215686275]]}","{type=[[0.0, 691.8941176470588], [1.0, 208.50588235294123]]}",518370655,"{type=[[0.0, 900.3999999999999]]}","{type=[[0.0, 900.3999999999999]]}","{type=[[0.0, 900.3999999999999]]}",
00000000000000000258,"{type=[[0.0, 893.0666666666667], [1.0, 6.0]]}","{type=[[0.0, 769.9176470588236], [1.0, 129.14901960784314]]}","{type=[[0.0, 775.9176470588236], [1.0, 123.14901960784314]]}","{type=[[0.0, 356.4117647058824], [1.0, 542.6549019607843]]}","{type=[[0.0, 362.4117647058824], [1.0, 536.6549019607843]]}","{type=[[0.0, 485.5607843137255], [1.0, 413.5058823529411]]}",518442824,"{type=[[0.0, 899.0666666666667]]}","{type=[[0.0, 899.0666666666667]]}","{type=[[0.0, 899.0666666666667]]}",
00000000000000000259,"{type=[[0.0, 876.7058823529409], [1.0, 17.0]]}","{type=[[0.0, 845.6666666666664], [1.0, 48.03921568627451]]}","{type=[[0.0, 862.6666666666664], [1.0, 31.03921568627451]]}","{type=[[0.0, 324.61568627450976], [1.0, 569.0901960784314]]}","{type=[[0.0, 341.61568627450976], [1.0, 552.0901960784314]]}","{type=[[0.0, 372.65490196078434], [1.0, 521.0509803921569]]}",518245980,"{type=[[0.0, 893.7058823529409]]}","{type=[[0.0, 893.7058823529409]]}","{type=[[0.0, 893.7058823529409]]}",
0000000000000000025a,"{type=[[0.0, 854.5843137254897], [1.0, 44.564705882352946]]}","{type=[[0.0, 843.1529411764703], [1.0, 55.99607843137256]]}","{type=[[0.0, 887.7176470588232], [1.0, 11.431372549019608]]}","{type=[[0.0, 354.07450980392167], [1.0, 545.0745098039214]]}","{type=[[0.0, 398.6392156862746], [1.0, 500.5098039215686]]}","{type=[[0.0, 410.0705882352942], [1.0, 489.07843137254895]]}",518337837,"{type=[[0.0, 899.1490196078427]]}","{type=[[0.0, 899.1490196078427]]}","{type=[[0.0, 899.1490196078427]]}",
0000000000000000025b,"{type=[[0.0, 896.7960784313726], [1.0, 2.0]]}","{type=[[0.0, 811.2588235294122], [1.0, 87.53725490196078]]}","{type=[[0.0, 813.2588235294122], [1.0, 85.53725490196078]]}","{type=[[0.0, 369.3960784313725], [1.0, 529.4000000000001]]}","{type=[[0.0, 371.3960784313725], [1.0, 527.4000000000001]]}","{type=[[0.0, 456.93333333333317], [1.0, 441.86274509803917]]}",518541217,"{type=[[0.0, 898.7960784313731]]}","{type=[[0.0, 898.7960784313731]]}","{type=[[0.0, 898.7960784313731]]}",
0000000000000000025c,"{type=[[0.0, 900.8509803921571]]}","{type=[[0.0, 844.8784313725491], [1.0, 55.97254901960784]]}","{type=[[0.0, 844.8784313725491], [1.0, 55.97254901960784]]}","{type=[[0.0, 364.79215686274506], [1.0, 536.0588235294117]]}","{type=[[0.0, 364.79215686274506], [1.0, 536.0588235294117]]}","{type=[[0.0, 420.7647058823529], [1.0, 480.08627450980396]]}",518672437,"{type=[[0.0, 900.8509803921571]]}","{type=[[0.0, 900.8509803921571]]}","{type=[[0.0, 900.8509803921571]]}",
0000000000000000025d,"{type=[[0.0, 907.8901960784311]]}","{type=[[0.0, 894.2666666666665], [1.0, 13.623529411764705]]}","{type=[[0.0, 894.2666666666665], [1.0, 13.623529411764705]]}","{type=[[0.0, 273.2392156862745], [1.0, 634.6509803921571]]}","{type=[[0.0, 273.2392156862745], [1.0, 634.6509803921571]]}","{type=[[0.0, 284.86274509803917], [1.0, 623.0274509803922]]}",518934896,"{type=[[0.0, 907.8901960784311]]}","{type=[[0.0, 905.8901960784312], [1.0, 2.0]]}","{type=[[0.0, 905.8901960784312], [1.0, 2.0]]}",
0000000000000000025e,"{type=[[0.0, 888.0509803921569], [1.0, 21.0]]}","{type=[[0.0, 824.050980392157], [1.0, 85.0]]}","{type=[[0.0, 845.050980392157], [1.0, 64.0]]}","{type=[[0.0, 233.7921568627451], [1.0, 675.2588235294119]]}","{type=[[0.0, 254.7921568627451], [1.0, 654.2588235294119]]}","{type=[[0.0, 318.7921568627451], [1.0, 590.258823529412]]}",519013637,"{type=[[0.0, 909.0509803921568]]}","{type=[[0.0, 909.0509803921568]]}","{type=[[0.0, 909.0509803921568]]}",
0000000000000000025f,"{type=[[0.0, 908.9294117647056]]}","{type=[[0.0, 908.9294117647056]]}","{type=[[0.0, 908.9294117647056]]}","{type=[[0.0, 690.521568627451], [1.0, 218.40784313725493]]}","{type=[[0.0, 690.521568627451], [1.0, 218.40784313725493]]}","{type=[[0.0, 690.521568627451], [1.0, 218.40784313725493]]}",519046432,"{type=[[0.0, 908.9294117647056]]}","{type=[[0.0, 908.9294117647056]]}","{type=[[0.0, 908.9294117647056]]}",
00000000000000000260,"{type=[[0.0, 904.0156862745097]]}","{type=[[0.0, 904.0156862745097]]}","{type=[[0.0, 904.0156862745097]]}","{type=[[0.0, 872.8705882352941], [1.0, 31.145098039215686]]}","{type=[[0.0, 870.8705882352941], [1.0, 33.14509803921568]]}","{type=[[0.0, 870.8705882352941], [1.0, 33.14509803921568]]}",518967661,"{type=[[0.0, 902.0156862745096], [1.0, 2.0]]}","{type=[[0.0, 902.0156862745096], [1.0, 2.0]]}","{type=[[0.0, 904.0156862745097]]}",
00000000000000000261,"{type=[[0.0, 909.6352941176472]]}","{type=[[0.0, 909.6352941176472]]}","{type=[[0.0, 909.6352941176472]]}","{type=[[0.0, 778.5882352941176], [1.0, 131.04705882352943]]}","{type=[[0.0, 778.5882352941176], [1.0, 131.04705882352943]]}","{type=[[0.0, 778.5882352941176], [1.0, 131.04705882352943]]}",518797066,"{type=[[0.0, 909.6352941176472]]}","{type=[[0.0, 909.6352941176472]]}","{type=[[0.0, 909.6352941176472]]}",
00000000000000000262,"{type=[[0.0, 912.5019607843138]]}","{type=[[0.0, 912.5019607843138]]}","{type=[[0.0, 912.5019607843138]]}","{type=[[0.0, 678.5764705882355], [1.0, 233.9254901960784]]}","{type=[[0.0, 678.5764705882355], [1.0, 233.9254901960784]]}","{type=[[0.0, 678.5764705882355], [1.0, 233.9254901960784]]}",519033257,"{type=[[0.0, 912.5019607843138]]}","{type=[[0.0, 912.5019607843138]]}","{type=[[0.0, 912.5019607843138]]}",
00000000000000000263,"{type=[[0.0, 903.1882352941182]]}","{type=[[0.0, 898.760784313726], [1.0, 4.427450980392157]]}","{type=[[0.0, 898.760784313726], [1.0, 4.427450980392157]]}","{type=[[0.0, 275.2], [1.0, 627.9882352941182]]}","{type=[[0.0, 275.2], [1.0, 627.9882352941182]]}","{type=[[0.0, 279.62745098039215], [1.0, 623.560784313726]]}",518888911,"{type=[[0.0, 903.1882352941182]]}","{type=[[0.0, 903.1882352941182]]}","{type=[[0.0, 903.1882352941182]]}",
00000000000000000264,"{type=[[0.0, 873.9215686274508], [1.0, 31.0]]}","{type=[[0.0, 857.4235294117645], [1.0, 47.498039215686276]]}","{type=[[0.0, 888.4235294117645], [1.0, 16.498039215686276]]}","{type=[[0.0, 174.79607843137254], [1.0, 730.1254901960782]]}","{type=[[0.0, 205.79607843137254], [1.0, 699.1254901960782]]}","{type=[[0.0, 222.2941176470588], [1.0, 682.6274509803918]]}",518777360,"{type=[[0.0, 904.9215686274508]]}","{type=[[0.0, 904.9215686274508]]}","{type=[[0.0, 904.9215686274508]]}",
00000000000000000265,"{type=[[0.0, 902.9882352941177]]}","{type=[[0.0, 876.9882352941177], [1.0, 26.0]]}","{type=[[0.0, 876.9882352941177], [1.0, 26.0]]}","{type=[[0.0, 614.21568627451], [1.0, 288.7725490196079]]}","{type=[[0.0, 614.21568627451], [1.0, 288.7725490196079]]}","{type=[[0.0, 640.2156862745101], [1.0, 262.7725490196079]]}",518554280,"{type=[[0.0, 902.9882352941177]]}","{type=[[0.0, 902.9882352941177]]}","{type=[[0.0, 902.9882352941177]]}",
00000000000000000266,"{type=[[0.0, 891.8941176470593], [1.0, 10.623529411764705]]}","{type=[[0.0, 824.0588235294122], [1.0, 78.45882352941176]]}","{type=[[0.0, 834.682352941177], [1.0, 67.83529411764707]]}","{type=[[0.0, 128.41960784313727], [1.0, 774.0980392156865]]}","{type=[[0.0, 139.04313725490198], [1.0, 763.4745098039218]]}","{type=[[0.0, 206.87843137254907], [1.0, 695.6392156862747]]}",518685488,"{type=[[0.0, 902.5176470588239]]}","{type=[[0.0, 902.5176470588239]]}","{type=[[0.0, 902.5176470588239]]}",
00000000000000000267,"{type=[[0.0, 894.2431372549016]]}","{type=[[0.0, 894.2431372549016]]}","{type=[[0.0, 894.2431372549016]]}","{type=[[0.0, 794.4431372549016], [1.0, 99.80000000000003]]}","{type=[[0.0, 794.4431372549016], [1.0, 99.80000000000003]]}","{type=[[0.0, 794.4431372549016], [1.0, 99.80000000000003]]}",518088449,"{type=[[0.0, 894.2431372549016]]}","{type=[[0.0, 894.2431372549016]]}","{type=[[0.0, 894.2431372549016]]}",
00000000000000000268,"{type=[[0.0, 880.5647058823532], [1.0, 11.117647058823529]]}","{type=[[0.0, 852.329411764706], [1.0, 39.35294117647059]]}","{type=[[0.0, 863.4470588235296], [1.0, 28.235294117647058]]}","{type=[[0.0, 365.08627450980396], [1.0, 526.5960784313725]]}","{type=[[0.0, 376.20392156862744], [1.0, 515.478431372549]]}","{type=[[0.0, 404.43921568627445], [1.0, 487.24313725490197]]}",517793227,"{type=[[0.0, 891.6823529411768]]}","{type=[[0.0, 891.6823529411768]]}","{type=[[0.0, 891.6823529411768]]}",
00000000000000000269,"{type=[[0.0, 891.7254901960782]]}","{type=[[0.0, 825.0274509803918], [1.0, 66.69803921568628]]}","{type=[[0.0, 825.0274509803918], [1.0, 66.69803921568628]]}","{type=[[0.0, 255.03529411764706], [1.0, 636.6901960784311]]}","{type=[[0.0, 255.03529411764706], [1.0, 636.6901960784311]]}","{type=[[0.0, 321.73333333333346], [1.0, 569.9921568627449]]}",517891644,"{type=[[0.0, 891.7254901960782]]}","{type=[[0.0, 891.7254901960782]]}","{type=[[0.0, 891.7254901960782]]}",
0000000000000000026a,"{type=[[0.0, 897.1568627450981]]}","{type=[[0.0, 863.5254901960784], [1.0, 33.63137254901961]]}","{type=[[0.0, 863.5254901960784], [1.0, 33.63137254901961]]}","{type=[[0.0, 545.8627450980391], [1.0, 351.2941176470589]]}","{type=[[0.0, 545.8627450980391], [1.0, 351.2941176470589]]}","{type=[[0.0, 579.4941176470588], [1.0, 317.66274509803924]]}",518173782,"{type=[[0.0, 897.1568627450981]]}","{type=[[0.0, 897.1568627450981]]}","{type=[[0.0, 897.1568627450981]]}",
0000000000000000026b,"{type=[[0.0, 882.2196078431373], [1.0, 18.435294117647057]]}","{type=[[0.0, 757.3764705882353], [1.0, 143.27843137254902]]}","{type=[[0.0, 775.8117647058823], [1.0, 124.84313725490196]]}","{type=[[0.0, 270.73725490196074], [1.0, 629.9176470588236]]}","{type=[[0.0, 289.1725490196078], [1.0, 611.4823529411765]]}","{type=[[0.0, 414.0156862745098], [1.0, 486.6392156862745]]}",518350919,"{type=[[0.0, 900.6549019607843]]}","{type=[[0.0, 900.6549019607843]]}","{type=[[0.0, 900.6549019607843]]}",
0000000000000000026c,"{type=[[0.0, 893.7764705882354]]}","{type=[[0.0, 893.7764705882354]]}","{type=[[0.0, 893.7764705882354]]}","{type=[[0.0, 871.1411764705884], [1.0, 22.635294117647057]]}","{type=[[0.0, 871.1411764705884], [1.0, 22.635294117647057]]}","{type=[[0.0, 871.1411764705884], [1.0, 22.635294117647057]]}",518245971,"{type=[[0.0, 893.7764705882354]]}","{type=[[0.0, 893.7764705882354]]}","{type=[[0.0, 893.7764705882354]]}",
0000000000000000026d,"{type=[[0.0, 893.7999999999998]]}","{type=[[0.0, 889.8470588235293], [1.0, 3.9529411764705884]]}","{type=[[0.0, 889.8470588235293], [1.0, 3.9529411764705884]]}","{type=[[0.0, 479.70980392156883], [1.0, 414.0901960784314]]}","{type=[[0.0, 479.70980392156883], [1.0, 414.0901960784314]]}","{type=[[0.0, 483.6627450980394], [1.0, 410.1372549019608]]}",518075384,"{type=[[0.0, 893.7999999999998]]}","{type=[[0.0, 893.7999999999998]]}","{type=[[0.0, 893.7999999999998]]}",
0000000000000000026e,"{type=[[0.0, 889.639215686275]]}","{type=[[0.0, 882.6352941176475], [1.0, 7.003921568627451]]}","{type=[[0.0, 882.6352941176475], [1.0, 7.003921568627451]]}","{type=[[0.0, 732.196078431373], [1.0, 157.44313725490196]]}","{type=[[0.0, 732.196078431373], [1.0, 157.44313725490196]]}","{type=[[0.0, 739.2000000000005], [1.0, 150.43921568627448]]}",518016337,"{type=[[0.0, 889.639215686275]]}","{type=[[0.0, 889.639215686275]]}","{type=[[0.0, 889.639215686275]]}",
0000000000000000026f,"{type=[[0.0, 886.098039215686]]}","{type=[[0.0, 886.098039215686]]}","{type=[[0.0, 886.098039215686]]}","{type=[[0.0, 388.5882352941177], [1.0, 497.50980392156856]]}","{type=[[0.0, 388.5882352941177], [1.0, 497.50980392156856]]}","{type=[[0.0, 388.5882352941177], [1.0, 497.50980392156856]]}",517589874,"{type=[[0.0, 886.098039215686]]}","{type=[[0.0, 886.098039215686]]}","{type=[[0.0, 886.098039215686]]}",
00000000000000000270,"{type=[[0.0, 827.8745098039216], [1.0, 58.35686274509804]]}","{type=[[0.0, 674.2470588235292], [1.0, 211.9843137254902]]}","{type=[[0.0, 732.6039215686274], [1.0, 153.62745098039218]]}","{type=[[0.0, 253.81176470588238], [1.0, 632.4196078431377]]}","{type=[[0.0, 312.16862745098047], [1.0, 574.0627450980395]]}","{type=[[0.0, 465.7960784313726], [1.0, 420.43529411764706]]}",517491425,"{type=[[0.0, 886.2313725490197]]}","{type=[[0.0, 886.2313725490197]]}","{type=[[0.0, 886.2313725490197]]}",
00000000000000000271,"{type=[[0.0, 888.9294117647065]]}","{type=[[0.0, 868.23137254902], [1.0, 20.698039215686272]]}","{type=[[0.0, 868.23137254902], [1.0, 20.698039215686272]]}","{type=[[0.0, 590.1137254901961], [1.0, 298.81568627450986]]}","{type=[[0.0, 590.1137254901961], [1.0, 298.81568627450986]]}","{type=[[0.0, 610.8117647058824], [1.0, 278.1176470588236]]}",517570157,"{type=[[0.0, 888.9294117647065]]}","{type=[[0.0, 888.9294117647065]]}","{type=[[0.0, 888.9294117647065]]}",
00000000000000000272,"{type=[[0.0, 875.0549019607843], [1.0, 12.333333333333332]]}","{type=[[0.0, 728.4862745098039], [1.0, 158.90196078431373]]}","{type=[[0.0, 740.8196078431373], [1.0, 146.5686274509804]]}","{type=[[0.0, 159.32156862745097], [1.0, 728.0666666666665]]}","{type=[[0.0, 171.65490196078431], [1.0, 715.7333333333332]]}","{type=[[0.0, 318.2235294117648], [1.0, 569.164705882353]]}",517563600,"{type=[[0.0, 887.3882352941176]]}","{type=[[0.0, 887.3882352941176]]}","{type=[[0.0, 887.3882352941176]]}",
00000000000000000273,"{type=[[0.0, 887.4470588235296], [1.0, 2.0]]}","{type=[[0.0, 879.7450980392158], [1.0, 9.701960784313725]]}","{type=[[0.0, 881.7450980392158], [1.0, 7.701960784313726]]}","{type=[[0.0, 701.5254901960785], [1.0, 187.92156862745102]]}","{type=[[0.0, 703.5254901960786], [1.0, 185.92156862745102]]}","{type=[[0.0, 710.2274509803922], [1.0, 179.21960784313728]]}",517753873,"{type=[[0.0, 889.4470588235295]]}","{type=[[0.0, 888.4470588235295], [1.0, 1.0]]}","{type=[[0.0, 888.4470588235295], [1.0, 1.0]]}",
00000000000000000274,"{type=[[0.0, 887.8078431372547]]}","{type=[[0.0, 887.8078431372547]]}","{type=[[0.0, 887.8078431372547]]}","{type=[[0.0, 887.6666666666663], [1.0, 0.1411764705882353]]}","{type=[[0.0, 887.6666666666663], [1.0, 0.1411764705882353]]}","{type=[[0.0, 887.6666666666663], [1.0, 0.1411764705882353]]}",517727682,"{type=[[0.0, 887.8078431372547]]}","{type=[[0.0, 887.8078431372547]]}","{type=[[0.0, 887.8078431372547]]}",
00000000000000000275,"{type=[[0.0, 893.5294117647059]]}","{type=[[0.0, 893.5294117647059]]}","{type=[[0.0, 893.5294117647059]]}","{type=[[0.0, 361.1294117647059], [1.0, 532.4]]}","{type=[[0.0, 361.1294117647059], [1.0, 532.4]]}","{type=[[0.0, 361.1294117647059], [1.0, 532.4]]}",517904827,"{type=[[0.0, 893.5294117647059]]}","{type=[[0.0, 893.5294117647059]]}","{type=[[0.0, 893.5294117647059]]}",
00000000000000000276,"{type=[[0.0, 861.807843137255], [1.0, 35.78431372549019]]}","{type=[[0.0, 852.807843137255], [1.0, 44.7843137254902]]}","{type=[[0.0, 888.5921568627452], [1.0, 9.0]]}","{type=[[0.0, 58.16078431372549], [1.0, 839.4313725490197]]}","{type=[[0.0, 93.9450980392157], [1.0, 803.6470588235294]]}","{type=[[0.0, 102.9450980392157], [1.0, 794.6470588235294]]}",518206634,"{type=[[0.0, 897.5921568627452]]}","{type=[[0.0, 897.5921568627452]]}","{type=[[0.0, 897.5921568627452]]}",
00000000000000000277,"{type=[[0.0, 863.8901960784315], [1.0, 27.0]]}","{type=[[0.0, 843.8901960784315], [1.0, 47.0]]}","{type=[[0.0, 870.8901960784315], [1.0, 20.0]]}","{type=[[0.0, 303.85490196078416], [1.0, 587.0352941176469]]}","{type=[[0.0, 330.85490196078416], [1.0, 560.035294117647]]}","{type=[[0.0, 350.85490196078416], [1.0, 540.035294117647]]}",518154159,"{type=[[0.0, 890.8901960784315]]}","{type=[[0.0, 890.8901960784315]]}","{type=[[0.0, 890.8901960784315]]}",
00000000000000000278,"{type=[[0.0, 893.788235294118]]}","{type=[[0.0, 864.4196078431376], [1.0, 29.36862745098039]]}","{type=[[0.0, 864.4196078431376], [1.0, 29.36862745098039]]}","{type=[[0.0, 549.2509803921569], [1.0, 344.53725490196075]]}","{type=[[0.0, 549.2509803921569], [1.0, 344.53725490196075]]}","{type=[[0.0, 578.6196078431374], [1.0, 315.16862745098035]]}",518055741,"{type=[[0.0, 893.788235294118]]}","{type=[[0.0, 893.788235294118]]}","{type=[[0.0, 893.788235294118]]}",
00000000000000000279,"{type=[[0.0, 888.3058823529414]]}","{type=[[0.0, 888.3058823529414]]}","{type=[[0.0, 888.3058823529414]]}","{type=[[0.0, 392.23529411764696], [1.0, 496.07058823529417]]}","{type=[[0.0, 392.23529411764696], [1.0, 496.07058823529417]]}","{type=[[0.0, 392.23529411764696], [1.0, 496.07058823529417]]}",517917963,"{type=[[0.0, 888.3058823529414]]}","{type=[[0.0, 888.3058823529414]]}","{type=[[0.0, 888.3058823529414]]}",
