system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
0000000000000000014f,"{type=[[0.0, 990.0901960784312]]}","{type=[[0.0, 990.0901960784312]]}","{type=[[0.0, 990.0901960784312]]}","{type=[[0.0, 724.3607843137253], [1.0, 265.7294117647059]]}","{type=[[0.0, 724.3607843137253], [1.0, 265.7294117647059]]}","{type=[[0.0, 724.3607843137253], [1.0, 265.7294117647059]]}",524000236,"{type=[[0.0, 990.0901960784312]]}","{type=[[0.0, 990.0901960784312]]}","{type=[[0.0, 990.0901960784312]]}",
00000000000000000150,"{type=[[0.0, 988.737254901961]]}","{type=[[0.0, 985.7372549019607], [1.0, 3.0]]}","{type=[[0.0, 985.7372549019607], [1.0, 3.0]]}","{type=[[0.0, 590.9843137254902], [1.0, 397.75294117647064]]}","{type=[[0.0, 590.9843137254902], [1.0, 397.75294117647064]]}","{type=[[0.0, 593.9843137254902], [1.0, 394.7529411764706]]}",524256077,"{type=[[0.0, 988.737254901961]]}","{type=[[0.0, 988.737254901961]]}","{type=[[0.0, 988.737254901961]]}",
00000000000000000151,"{type=[[0.0, 986.2274509803923]]}","{type=[[0.0, 986.2274509803923]]}","{type=[[0.0, 986.2274509803923]]}","{type=[[0.0, 727.9686274509806], [1.0, 258.2588235294118]]}","{type=[[0.0, 727.9686274509806], [1.0, 258.2588235294118]]}","{type=[[0.0, 727.9686274509806], [1.0, 258.2588235294118]]}",523737754,"{type=[[0.0, 986.2274509803923]]}","{type=[[0.0, 986.2274509803923]]}","{type=[[0.0, 986.2274509803923]]}",
00000000000000000152,"{type=[[0.0, 1002.4392156862747]]}","{type=[[0.0, 1002.4392156862747]]}","{type=[[0.0, 1002.4392156862747]]}","{type=[[0.0, 895.7843137254904], [1.0, 106.65490196078431]]}","{type=[[0.0, 895.7843137254904], [1.0, 106.65490196078431]]}","{type=[[0.0, 895.7843137254904], [1.0, 106.65490196078431]]}",524689096,"{type=[[0.0, 1002.4392156862747]]}","{type=[[0.0, 1002.4392156862747]]}","{type=[[0.0, 1002.4392156862747]]}",
00000000000000000153,"{type=[[0.0, 1017.5686274509803]]}","{type=[[0.0, 1017.5686274509803]]}","{type=[[0.0, 1017.5686274509803]]}","{type=[[0.0, 718.1372549019607], [1.0, 299.43137254901967]]}","{type=[[0.0, 718.1372549019607], [1.0, 299.43137254901967]]}","{type=[[0.0, 718.1372549019607], [1.0, 299.43137254901967]]}",525706086,"{type=[[0.0, 1017.5686274509803]]}","{type=[[0.0, 1017.5686274509803]]}","{type=[[0.0, 1017.5686274509803]]}",
00000000000000000154,"{type=[[0.0, 1017.0980392156863], [1.0, 2.0]]}","{type=[[0.0, 1017.0980392156863], [1.0, 2.0]]}","{type=[[0.0, 1019.0980392156864]]}","{type=[[0.0, 377.9333333333334], [1.0, 641.1647058823529]]}","{type=[[0.0, 379.9333333333334], [1.0, 639.1647058823529]]}","{type=[[0.0, 379.9333333333334], [1.0, 639.1647058823529]]}",525692956,"{type=[[0.0, 1019.0980392156864]]}","{type=[[0.0, 1019.0980392156864]]}","{type=[[0.0, 1019.0980392156864]]}",
00000000000000000155,"{type=[[0.0, 1019.8392156862745]]}","{type=[[0.0, 1019.8392156862745]]}","{type=[[0.0, 1019.8392156862745]]}","{type=[[0.0, 1019.8392156862745]]}","{type=[[0.0, 1019.8392156862745]]}","{type=[[0.0, 1019.8392156862745]]}",525876661,"{type=[[0.0, 1019.8392156862745]]}","{type=[[0.0, 1019.8392156862745]]}","{type=[[0.0, 1019.8392156862745]]}",
0000000000000000019a,"{type=[[0.0, 983.9764705882353]]}","{type=[[0.0, 983.9764705882353]]}","{type=[[0.0, 983.9764705882353]]}","{type=[[0.0, 566.729411764706], [1.0, 417.2470588235294]]}","{type=[[0.0, 566.729411764706], [1.0, 417.2470588235294]]}","{type=[[0.0, 566.729411764706], [1.0, 417.2470588235294]]}",523967457,"{type=[[0.0, 983.9764705882353]]}","{type=[[0.0, 983.9764705882353]]}","{type=[[0.0, 983.9764705882353]]}",
0000000000000000019b,"{type=[[0.0, 980.478431372549]]}","{type=[[0.0, 980.478431372549]]}","{type=[[0.0, 980.478431372549]]}","{type=[[0.0, 308.6627450980393], [1.0, 671.8156862745099]]}","{type=[[0.0, 308.6627450980393], [1.0, 671.8156862745099]]}","{type=[[0.0, 308.6627450980393], [1.0, 671.8156862745099]]}",523816584,"{type=[[0.0, 980.478431372549]]}","{type=[[0.0, 980.478431372549]]}","{type=[[0.0, 980.478431372549]]}",
0000000000000000019c,"{type=[[0.0, 952.8392156862743], [1.0, 28.094117647058827]]}","{type=[[0.0, 952.8392156862743], [1.0, 28.094117647058827]]}","{type=[[0.0, 980.9333333333328]]}","{type=[[0.0, 241.3019607843137], [1.0, 739.6313725490193]]}","{type=[[0.0, 269.39607843137253], [1.0, 711.5372549019606]]}","{type=[[0.0, 269.39607843137253], [1.0, 711.5372549019606]]}",523816586,"{type=[[0.0, 980.9333333333328]]}","{type=[[0.0, 980.9333333333328]]}","{type=[[0.0, 980.9333333333328]]}",
0000000000000000019d,"{type=[[0.0, 984.6745098039219]]}","{type=[[0.0, 984.6745098039219]]}","{type=[[0.0, 984.6745098039219]]}","{type=[[0.0, 234.85490196078433], [1.0, 749.8196078431373]]}","{type=[[0.0, 234.85490196078433], [1.0, 749.8196078431373]]}","{type=[[0.0, 234.85490196078433], [1.0, 749.8196078431373]]}",524006859,"{type=[[0.0, 984.6745098039219]]}","{type=[[0.0, 984.6745098039219]]}","{type=[[0.0, 984.6745098039219]]}",
0000000000000000003b,"{type=[[0.0, 1000.0627450980394]]}","{type=[[0.0, 987.8235294117649], [1.0, 12.239215686274509]]}","{type=[[0.0, 987.8235294117649], [1.0, 12.239215686274509]]}","{type=[[0.0, 345.82352941176487], [1.0, 654.2392156862744]]}","{type=[[0.0, 345.82352941176487], [1.0, 654.2392156862744]]}","{type=[[0.0, 358.0627450980394], [1.0, 641.9999999999999]]}",524551303,"{type=[[0.0, 1000.0627450980394]]}","{type=[[0.0, 1000.0627450980394]]}","{type=[[0.0, 1000.0627450980394]]}",
0000000000000000003c,"{type=[[0.0, 1005.180392156863]]}","{type=[[0.0, 1005.180392156863]]}","{type=[[0.0, 1008.180392156863]]}","{type=[[0.0, 585.0549019607843], [1.0, 420.1254901960784]]}","{type=[[0.0, 585.0549019607843], [1.0, 423.1254901960784]]}","{type=[[0.0, 585.0549019607843], [1.0, 423.1254901960784]]}",524951508,"{type=[[0.0, 1005.180392156863]]}","{type=[[0.0, 1005.180392156863]]}","{type=[[0.0, 1008.180392156863]]}",
0000000000000000003d,"{type=[[0.0, 1012.4274509803928]]}","{type=[[0.0, 1012.4274509803928]]}","{type=[[0.0, 1012.4274509803928]]}","{type=[[0.0, 919.3450980392163], [1.0, 93.08235294117645]]}","{type=[[0.0, 919.3450980392163], [1.0, 93.08235294117645]]}","{type=[[0.0, 919.3450980392163], [1.0, 93.08235294117645]]}",525240206,"{type=[[0.0, 1012.4274509803928]]}","{type=[[0.0, 1012.4274509803928]]}","{type=[[0.0, 1012.4274509803928]]}",
0000000000000000003e,"{type=[[0.0, 1017.8039215686272]]}","{type=[[0.0, 1017.8039215686272]]}","{type=[[0.0, 1017.8039215686272]]}","{type=[[0.0, 632.8196078431373], [1.0, 384.9843137254903]]}","{type=[[0.0, 632.8196078431373], [1.0, 384.9843137254903]]}","{type=[[0.0, 632.8196078431373], [1.0, 384.9843137254903]]}",525417353,"{type=[[0.0, 1017.8039215686272]]}","{type=[[0.0, 1017.8039215686272]]}","{type=[[0.0, 1017.8039215686272]]}",
0000000000000000003f,"{type=[[0.0, 1013.2627450980391]]}","{type=[[0.0, 1013.2627450980391]]}","{type=[[0.0, 1013.2627450980391]]}","{type=[[0.0, 934.9803921568629], [1.0, 78.28235294117646]]}","{type=[[0.0, 934.9803921568629], [1.0, 78.28235294117646]]}","{type=[[0.0, 934.9803921568629], [1.0, 78.28235294117646]]}",525378002,"{type=[[0.0, 1013.2627450980391]]}","{type=[[0.0, 1013.2627450980391]]}","{type=[[0.0, 1013.2627450980391]]}",
00000000000000000040,"{type=[[0.0, 1007.9490196078431]]}","{type=[[0.0, 1007.9490196078431]]}","{type=[[0.0, 1007.9490196078431]]}","{type=[[0.0, 810.2549019607843], [1.0, 197.69411764705882]]}","{type=[[0.0, 810.2549019607843], [1.0, 197.69411764705882]]}","{type=[[0.0, 810.2549019607843], [1.0, 197.69411764705882]]}",524964644,"{type=[[0.0, 1007.9490196078431]]}","{type=[[0.0, 1007.9490196078431]]}","{type=[[0.0, 1007.9490196078431]]}",
00000000000000000041,"{type=[[0.0, 1015.290196078431]]}","{type=[[0.0, 1015.290196078431]]}","{type=[[0.0, 1015.290196078431]]}","{type=[[0.0, 596.5333333333333], [1.0, 418.7568627450981]]}","{type=[[0.0, 596.5333333333333], [1.0, 418.7568627450981]]}","{type=[[0.0, 596.5333333333333], [1.0, 418.7568627450981]]}",525548589,"{type=[[0.0, 1015.290196078431]]}","{type=[[0.0, 1015.290196078431]]}","{type=[[0.0, 1015.290196078431]]}",
00000000000000000042,"{type=[[0.0, 1019.4549019607844]]}","{type=[[0.0, 1019.4549019607844]]}","{type=[[0.0, 1019.4549019607844]]}","{type=[[0.0, 978.0666666666668], [1.0, 41.38823529411765]]}","{type=[[0.0, 978.0666666666668], [1.0, 41.38823529411765]]}","{type=[[0.0, 978.0666666666668], [1.0, 41.38823529411765]]}",525528906,"{type=[[0.0, 1019.4549019607844]]}","{type=[[0.0, 1019.4549019607844]]}","{type=[[0.0, 1019.4549019607844]]}",
00000000000000000043,"{type=[[0.0, 1028.423529411765]]}","{type=[[0.0, 1001.1686274509808], [1.0, 27.254901960784313]]}","{type=[[0.0, 1001.1686274509808], [1.0, 27.254901960784313]]}","{type=[[0.0, 362.356862745098], [1.0, 666.0666666666666]]}","{type=[[0.0, 362.356862745098], [1.0, 666.0666666666666]]}","{type=[[0.0, 389.61176470588236], [1.0, 638.8117647058824]]}",526125980,"{type=[[0.0, 1028.423529411765]]}","{type=[[0.0, 1028.423529411765]]}","{type=[[0.0, 1028.423529411765]]}",
00000000000000000045,"{type=[[0.0, 1019.9450980392157]]}","{type=[[0.0, 1019.9450980392157]]}","{type=[[0.0, 1019.9450980392157]]}","{type=[[0.0, 564.8627450980391], [1.0, 455.08235294117645]]}","{type=[[0.0, 564.8627450980391], [1.0, 455.08235294117645]]}","{type=[[0.0, 564.8627450980391], [1.0, 455.08235294117645]]}",525660113,"{type=[[0.0, 1019.9450980392157]]}","{type=[[0.0, 1019.9450980392157]]}","{type=[[0.0, 1019.9450980392157]]}",
00000000000000000046,"{type=[[0.0, 1016.2431372549014]]}","{type=[[0.0, 1016.2431372549014]]}","{type=[[0.0, 1016.2431372549014]]}","{type=[[0.0, 419.8980392156864], [1.0, 596.3450980392157]]}","{type=[[0.0, 419.8980392156864], [1.0, 596.3450980392157]]}","{type=[[0.0, 419.8980392156864], [1.0, 596.3450980392157]]}",525555125,"{type=[[0.0, 1016.2431372549014]]}","{type=[[0.0, 1016.2431372549014]]}","{type=[[0.0, 1016.2431372549014]]}",
00000000000000000047,"{type=[[0.0, 1004.6117647058829]]}","{type=[[0.0, 1004.6117647058829]]}","{type=[[0.0, 1004.6117647058829]]}","{type=[[0.0, 874.8509803921572], [1.0, 129.7607843137255]]}","{type=[[0.0, 874.8509803921572], [1.0, 129.7607843137255]]}","{type=[[0.0, 874.8509803921572], [1.0, 129.7607843137255]]}",524721866,"{type=[[0.0, 1004.6117647058829]]}","{type=[[0.0, 1004.6117647058829]]}","{type=[[0.0, 1004.6117647058829]]}",
00000000000000000049,"{type=[[0.0, 976.38431372549]]}","{type=[[0.0, 976.38431372549]]}","{type=[[0.0, 996.0745098039213]]}","{type=[[0.0, 820.8745098039213], [1.0, 155.50980392156865]]}","{type=[[0.0, 823.8745098039213], [1.0, 172.20000000000005]]}","{type=[[0.0, 823.8745098039213], [1.0, 172.20000000000005]]}",524485672,"{type=[[0.0, 976.38431372549]]}","{type=[[0.0, 976.38431372549]]}","{type=[[0.0, 996.0745098039213]]}",
0000000000000000004a,"{type=[[0.0, 983.5019607843136]]}","{type=[[0.0, 981.3686274509803], [1.0, 2.1333333333333333]]}","{type=[[0.0, 981.3686274509803], [1.0, 2.1333333333333333]]}","{type=[[0.0, 606.9843137254901], [1.0, 376.51764705882346]]}","{type=[[0.0, 606.9843137254901], [1.0, 376.51764705882346]]}","{type=[[0.0, 609.1176470588234], [1.0, 374.38431372549013]]}",523836117,"{type=[[0.0, 983.5019607843136]]}","{type=[[0.0, 983.5019607843136]]}","{type=[[0.0, 983.5019607843136]]}",
00000000000000000062,"{type=[[0.0, 1026.6156862745097]]}","{type=[[0.0, 1026.6156862745097]]}","{type=[[0.0, 1026.6156862745097]]}","{type=[[0.0, 1026.6156862745097]]}","{type=[[0.0, 1026.6156862745097]]}","{type=[[0.0, 1026.6156862745097]]}",525758398,"{type=[[0.0, 1026.6156862745097]]}","{type=[[0.0, 1026.6156862745097]]}","{type=[[0.0, 1026.6156862745097]]}",
00000000000000000063,"{type=[[0.0, 1022.1294117647059]]}","{type=[[0.0, 1022.1294117647059]]}","{type=[[0.0, 1022.1294117647059]]}","{type=[[0.0, 985.7764705882353], [1.0, 36.352941176470594]]}","{type=[[0.0, 985.7764705882353], [1.0, 36.352941176470594]]}","{type=[[0.0, 985.7764705882353], [1.0, 36.352941176470594]]}",525489374,"{type=[[0.0, 1022.1294117647059]]}","{type=[[0.0, 1022.1294117647059]]}","{type=[[0.0, 1022.1294117647059]]}",
00000000000000000064,"{type=[[0.0, 1018.5254901960778]]}","{type=[[0.0, 1018.5254901960778]]}","{type=[[0.0, 1018.5254901960778]]}","{type=[[0.0, 968.5254901960777], [1.0, 50.0]]}","{type=[[0.0, 968.5254901960777], [1.0, 50.0]]}","{type=[[0.0, 968.5254901960777], [1.0, 50.0]]}",525469685,"{type=[[0.0, 1018.5254901960778]]}","{type=[[0.0, 1018.5254901960778]]}","{type=[[0.0, 1018.5254901960778]]}",
00000000000000000065,"{type=[[0.0, 1031.607843137256]]}","{type=[[0.0, 1031.607843137256]]}","{type=[[0.0, 1031.607843137256]]}","{type=[[0.0, 1029.9019607843136], [1.0, 1.7058823529411766]]}","{type=[[0.0, 1029.9019607843136], [1.0, 1.7058823529411766]]}","{type=[[0.0, 1029.9019607843136], [1.0, 1.7058823529411766]]}",525994590,"{type=[[0.0, 1031.607843137256]]}","{type=[[0.0, 1031.607843137256]]}","{type=[[0.0, 1031.607843137256]]}",
00000000000000000066,"{type=[[0.0, 1029.7098039215693]]}","{type=[[0.0, 1029.7098039215693]]}","{type=[[0.0, 1029.7098039215693]]}","{type=[[0.0, 1029.7098039215693]]}","{type=[[0.0, 1029.7098039215693]]}","{type=[[0.0, 1029.7098039215693]]}",526007711,"{type=[[0.0, 1029.7098039215693]]}","{type=[[0.0, 1029.7098039215693]]}","{type=[[0.0, 1029.7098039215693]]}",
0000000000000000007c,"{type=[[0.0, 1031.9372549019597]]}","{type=[[0.0, 1031.9372549019597]]}","{type=[[0.0, 1031.9372549019597]]}","{type=[[0.0, 1031.9372549019597]]}","{type=[[0.0, 1031.9372549019597]]}","{type=[[0.0, 1031.9372549019597]]}",526060226,"{type=[[0.0, 1031.9372549019597]]}","{type=[[0.0, 1031.9372549019597]]}","{type=[[0.0, 1031.9372549019597]]}",
0000000000000000007d,"{type=[[0.0, 1026.9058823529404]]}","{type=[[0.0, 1026.9058823529404]]}","{type=[[0.0, 1026.9058823529404]]}","{type=[[0.0, 1023.905882352941], [1.0, 3.0]]}","{type=[[0.0, 1023.905882352941], [1.0, 3.0]]}","{type=[[0.0, 1023.905882352941], [1.0, 3.0]]}",525764980,"{type=[[0.0, 1026.9058823529404]]}","{type=[[0.0, 1026.9058823529404]]}","{type=[[0.0, 1026.9058823529404]]}",
0000000000000000007e,"{type=[[0.0, 1020.8196078431372]]}","{type=[[0.0, 1020.8196078431372]]}","{type=[[0.0, 1020.8196078431372]]}","{type=[[0.0, 1020.8196078431372]]}","{type=[[0.0, 1020.8196078431372]]}","{type=[[0.0, 1020.8196078431372]]}",525692824,"{type=[[0.0, 1020.8196078431372]]}","{type=[[0.0, 1020.8196078431372]]}","{type=[[0.0, 1020.8196078431372]]}",
0000000000000000007f,"{type=[[0.0, 1027.5686274509799]]}","{type=[[0.0, 1027.5686274509799]]}","{type=[[0.0, 1027.5686274509799]]}","{type=[[0.0, 1027.5686274509799]]}","{type=[[0.0, 1027.5686274509799]]}","{type=[[0.0, 1027.5686274509799]]}",525804365,"{type=[[0.0, 1027.5686274509799]]}","{type=[[0.0, 1027.5686274509799]]}","{type=[[0.0, 1027.5686274509799]]}",
00000000000000000081,"{type=[[0.0, 1029.9450980392155]]}","{type=[[0.0, 1029.9450980392155]]}","{type=[[0.0, 1029.9450980392155]]}","{type=[[0.0, 1029.9450980392155]]}","{type=[[0.0, 1029.9450980392155]]}","{type=[[0.0, 1029.9450980392155]]}",526073387,"{type=[[0.0, 1029.9450980392155]]}","{type=[[0.0, 1029.9450980392155]]}","{type=[[0.0, 1029.9450980392155]]}",
000000000000000000c5,"{type=[[0.0, 1008.5960784313727]]}","{type=[[0.0, 1008.5960784313727]]}","{type=[[0.0, 1016.5960784313726]]}","{type=[[0.0, 1008.5960784313727]]}","{type=[[0.0, 1016.5960784313726]]}","{type=[[0.0, 1016.5960784313726]]}",525299141,"{type=[[0.0, 1008.5960784313727]]}","{type=[[0.0, 1008.5960784313727]]}","{type=[[0.0, 1016.5960784313726]]}",
000000000000000000d1,"{type=[[0.0, 1021.6392156862746]]}","{type=[[0.0, 1021.6392156862746]]}","{type=[[0.0, 1021.6392156862746]]}","{type=[[0.0, 1007.4666666666667], [1.0, 14.172549019607839]]}","{type=[[0.0, 1007.4666666666667], [1.0, 14.172549019607839]]}","{type=[[0.0, 1007.4666666666667], [1.0, 14.172549019607839]]}",525679768,"{type=[[0.0, 1021.6392156862746]]}","{type=[[0.0, 1021.6392156862746]]}","{type=[[0.0, 1021.6392156862746]]}",
000000000000000000d2,"{type=[[0.0, 1010.6666666666665]]}","{type=[[0.0, 1010.6666666666665]]}","{type=[[0.0, 1010.6666666666665]]}","{type=[[0.0, 1010.6666666666665]]}","{type=[[0.0, 931.7647058823529], [1.0, 78.90196078431372]]}","{type=[[0.0, 931.7647058823529], [1.0, 78.90196078431372]]}",524971163,"{type=[[0.0, 931.7647058823529], [1.0, 78.90196078431372]]}","{type=[[0.0, 931.7647058823529], [1.0, 78.90196078431372]]}","{type=[[0.0, 1010.6666666666665]]}",
000000000000000000d3,"{type=[[0.0, 1007.9647058823531]]}","{type=[[0.0, 1007.9647058823531]]}","{type=[[0.0, 1007.9647058823531]]}","{type=[[0.0, 972.9764705882354], [1.0, 34.98823529411764]]}","{type=[[0.0, 972.9764705882354], [1.0, 34.98823529411764]]}","{type=[[0.0, 972.9764705882354], [1.0, 34.98823529411764]]}",524761217,"{type=[[0.0, 1007.9647058823531]]}","{type=[[0.0, 1007.9647058823531]]}","{type=[[0.0, 1007.9647058823531]]}",
000000000000000000d4,"{type=[[0.0, 1009.7019607843139]]}","{type=[[0.0, 1009.7019607843139]]}","{type=[[0.0, 1009.7019607843139]]}","{type=[[0.0, 762.886274509804], [1.0, 246.8156862745098]]}","{type=[[0.0, 762.886274509804], [1.0, 246.8156862745098]]}","{type=[[0.0, 762.886274509804], [1.0, 246.8156862745098]]}",525030194,"{type=[[0.0, 1009.7019607843139]]}","{type=[[0.0, 1009.7019607843139]]}","{type=[[0.0, 1009.7019607843139]]}",
000000000000000000d5,"{type=[[0.0, 1007.7725490196078]]}","{type=[[0.0, 1007.027450980392], [1.0, 0.7450980392156863]]}","{type=[[0.0, 1007.027450980392], [1.0, 0.7450980392156863]]}","{type=[[0.0, 723.5372549019608], [1.0, 284.235294117647]]}","{type=[[0.0, 723.5372549019608], [1.0, 284.235294117647]]}","{type=[[0.0, 724.2823529411764], [1.0, 283.4901960784313]]}",524958022,"{type=[[0.0, 1007.7725490196078]]}","{type=[[0.0, 1007.7725490196078]]}","{type=[[0.0, 1007.7725490196078]]}",
