system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
000000000000000000d6,"{type=[[0.0, 1009.5176470588234]]}","{type=[[0.0, 1009.5176470588234]]}","{type=[[0.0, 1009.5176470588234]]}","{type=[[0.0, 675.8235294117646], [1.0, 333.6941176470588]]}","{type=[[0.0, 675.8235294117646], [1.0, 333.6941176470588]]}","{type=[[0.0, 675.8235294117646], [1.0, 333.6941176470588]]}",524951451,"{type=[[0.0, 1009.5176470588234]]}","{type=[[0.0, 1009.5176470588234]]}","{type=[[0.0, 1009.5176470588234]]}",
000000000000000000d7,"{type=[[0.0, 996.7019607843137]]}","{type=[[0.0, 996.7019607843137]]}","{type=[[0.0, 998.7019607843137]]}","{type=[[0.0, 605.1803921568628], [1.0, 391.521568627451]]}","{type=[[0.0, 607.1803921568628], [1.0, 391.521568627451]]}","{type=[[0.0, 607.1803921568628], [1.0, 391.521568627451]]}",524452794,"{type=[[0.0, 996.7019607843137]]}","{type=[[0.0, 996.7019607843137]]}","{type=[[0.0, 998.7019607843137]]}",
000000000000000000d8,"{type=[[0.0, 1002.678431372549]]}","{type=[[0.0, 1002.678431372549]]}","{type=[[0.0, 1002.678431372549]]}","{type=[[0.0, 713.2392156862745], [1.0, 289.4392156862746]]}","{type=[[0.0, 713.2392156862745], [1.0, 289.4392156862746]]}","{type=[[0.0, 713.2392156862745], [1.0, 289.4392156862746]]}",524544637,"{type=[[0.0, 1002.678431372549]]}","{type=[[0.0, 1002.678431372549]]}","{type=[[0.0, 1002.678431372549]]}",
000000000000000000d9,"{type=[[0.0, 1007.3490196078434]]}","{type=[[0.0, 1007.3490196078434]]}","{type=[[0.0, 1007.3490196078434]]}","{type=[[0.0, 631.1803921568627], [1.0, 376.16862745098047]]}","{type=[[0.0, 631.1803921568627], [1.0, 376.16862745098047]]}","{type=[[0.0, 631.1803921568627], [1.0, 376.16862745098047]]}",524997345,"{type=[[0.0, 1007.3490196078434]]}","{type=[[0.0, 1007.3490196078434]]}","{type=[[0.0, 1007.3490196078434]]}",
000000000000000000da,"{type=[[0.0, 1018.694117647059]]}","{type=[[0.0, 1018.694117647059]]}","{type=[[0.0, 1018.694117647059]]}","{type=[[0.0, 487.5176470588237], [1.0, 531.1764705882351]]}","{type=[[0.0, 487.5176470588237], [1.0, 531.1764705882351]]}","{type=[[0.0, 487.5176470588237], [1.0, 531.1764705882351]]}",525364793,"{type=[[0.0, 1018.694117647059]]}","{type=[[0.0, 1018.694117647059]]}","{type=[[0.0, 1018.694117647059]]}",
000000000000000000db,"{type=[[0.0, 1014.956862745098]]}","{type=[[0.0, 1014.956862745098]]}","{type=[[0.0, 1014.956862745098]]}","{type=[[0.0, 455.43921568627474], [1.0, 559.5176470588236]]}","{type=[[0.0, 455.43921568627474], [1.0, 559.5176470588236]]}","{type=[[0.0, 455.43921568627474], [1.0, 559.5176470588236]]}",525148256,"{type=[[0.0, 1014.956862745098]]}","{type=[[0.0, 1014.956862745098]]}","{type=[[0.0, 1014.956862745098]]}",
000000000000000000dc,"{type=[[0.0, 1011.8627450980395]]}","{type=[[0.0, 1011.8627450980395]]}","{type=[[0.0, 1011.8627450980395]]}","{type=[[0.0, 740.5098039215686], [1.0, 271.35294117647067]]}","{type=[[0.0, 740.5098039215686], [1.0, 271.35294117647067]]}","{type=[[0.0, 740.5098039215686], [1.0, 271.35294117647067]]}",525122005,"{type=[[0.0, 1011.8627450980395]]}","{type=[[0.0, 1011.8627450980395]]}","{type=[[0.0, 1011.8627450980395]]}",
000000000000000000dd,"{type=[[0.0, 1006.8588235294119]]}","{type=[[0.0, 1006.8588235294119]]}","{type=[[0.0, 1006.8588235294119]]}","{type=[[0.0, 560.294117647059], [1.0, 446.56470588235305]]}","{type=[[0.0, 560.294117647059], [1.0, 446.56470588235305]]}","{type=[[0.0, 560.294117647059], [1.0, 446.56470588235305]]}",524780805,"{type=[[0.0, 1006.8588235294119]]}","{type=[[0.0, 1006.8588235294119]]}","{type=[[0.0, 1006.8588235294119]]}",
000000000000000000de,"{type=[[0.0, 1001.7098039215689]]}","{type=[[0.0, 1001.7098039215689]]}","{type=[[0.0, 1001.7098039215689]]}","{type=[[0.0, 426.10588235294125], [1.0, 575.6039215686274]]}","{type=[[0.0, 426.10588235294125], [1.0, 575.6039215686274]]}","{type=[[0.0, 426.10588235294125], [1.0, 575.6039215686274]]}",524649578,"{type=[[0.0, 1001.7098039215689]]}","{type=[[0.0, 1001.7098039215689]]}","{type=[[0.0, 1001.7098039215689]]}",
000000000000000000df,"{type=[[0.0, 1007.7450980392157]]}","{type=[[0.0, 1007.7450980392157]]}","{type=[[0.0, 1007.7450980392157]]}","{type=[[0.0, 648.2196078431372], [1.0, 359.5254901960784]]}","{type=[[0.0, 648.2196078431372], [1.0, 359.5254901960784]]}","{type=[[0.0, 648.2196078431372], [1.0, 359.5254901960784]]}",524872647,"{type=[[0.0, 1007.7450980392157]]}","{type=[[0.0, 1007.7450980392157]]}","{type=[[0.0, 1007.7450980392157]]}",
000000000000000000e0,"{type=[[0.0, 969.0117647058822]]}","{type=[[0.0, 969.0117647058822]]}","{type=[[0.0, 994.2941176470587]]}","{type=[[0.0, 395.57647058823534], [1.0, 573.435294117647]]}","{type=[[0.0, 395.57647058823534], [1.0, 598.7176470588234]]}","{type=[[0.0, 395.57647058823534], [1.0, 598.7176470588234]]}",524249307,"{type=[[0.0, 969.0117647058822]]}","{type=[[0.0, 969.0117647058822]]}","{type=[[0.0, 994.2941176470587]]}",
000000000000000000e1,"{type=[[0.0, 998.552941176471]]}","{type=[[0.0, 998.552941176471]]}","{type=[[0.0, 998.552941176471]]}","{type=[[0.0, 241.33333333333331], [1.0, 757.2196078431373]]}","{type=[[0.0, 241.33333333333331], [1.0, 757.2196078431373]]}","{type=[[0.0, 241.33333333333331], [1.0, 757.2196078431373]]}",524551143,"{type=[[0.0, 998.552941176471]]}","{type=[[0.0, 998.552941176471]]}","{type=[[0.0, 998.552941176471]]}",
000000000000000000e2,"{type=[[0.0, 995.1921568627453]]}","{type=[[0.0, 995.1921568627453]]}","{type=[[0.0, 995.1921568627453]]}","{type=[[0.0, 265.8470588235294], [1.0, 729.3450980392158]]}","{type=[[0.0, 265.8470588235294], [1.0, 729.3450980392158]]}","{type=[[0.0, 265.8470588235294], [1.0, 729.3450980392158]]}",524282146,"{type=[[0.0, 995.1921568627453]]}","{type=[[0.0, 995.1921568627453]]}","{type=[[0.0, 995.1921568627453]]}",
000000000000000000e3,"{type=[[0.0, 993.0470588235296]]}","{type=[[0.0, 993.0470588235296]]}","{type=[[0.0, 993.0470588235296]]}","{type=[[0.0, 223.0235294117647], [1.0, 770.0235294117648]]}","{type=[[0.0, 223.0235294117647], [1.0, 770.0235294117648]]}","{type=[[0.0, 223.0235294117647], [1.0, 770.0235294117648]]}",524104989,"{type=[[0.0, 993.0470588235296]]}","{type=[[0.0, 993.0470588235296]]}","{type=[[0.0, 993.0470588235296]]}",
000000000000000000e4,"{type=[[0.0, 985.8235294117646]]}","{type=[[0.0, 985.8235294117646]]}","{type=[[0.0, 985.8235294117646]]}","{type=[[0.0, 141.00000000000003], [1.0, 844.8235294117649]]}","{type=[[0.0, 141.00000000000003], [1.0, 844.8235294117649]]}","{type=[[0.0, 141.00000000000003], [1.0, 844.8235294117649]]}",523731006,"{type=[[0.0, 985.8235294117646]]}","{type=[[0.0, 985.8235294117646]]}","{type=[[0.0, 985.8235294117646]]}",
000000000000000000e5,"{type=[[0.0, 989.0117647058825]]}","{type=[[0.0, 989.0117647058825]]}","{type=[[0.0, 989.0117647058825]]}","{type=[[0.0, 114.6745098039216], [1.0, 874.3372549019608]]}","{type=[[0.0, 114.6745098039216], [1.0, 874.3372549019608]]}","{type=[[0.0, 114.6745098039216], [1.0, 874.3372549019608]]}",523927852,"{type=[[0.0, 989.0117647058825]]}","{type=[[0.0, 989.0117647058825]]}","{type=[[0.0, 989.0117647058825]]}",
000000000000000000e6,"{type=[[0.0, 982.1490196078433]]}","{type=[[0.0, 982.1490196078433]]}","{type=[[0.0, 989.4823529411768]]}","{type=[[0.0, 374.41960784313716], [1.0, 607.7294117647058]]}","{type=[[0.0, 374.41960784313716], [1.0, 615.062745098039]]}","{type=[[0.0, 374.41960784313716], [1.0, 615.062745098039]]}",523895051,"{type=[[0.0, 982.1490196078433]]}","{type=[[0.0, 982.1490196078433]]}","{type=[[0.0, 989.4823529411768]]}",
000000000000000000e7,"{type=[[0.0, 989.2666666666667]]}","{type=[[0.0, 989.2666666666667]]}","{type=[[0.0, 989.2666666666667]]}","{type=[[0.0, 37.792156862745095], [1.0, 951.4745098039216]]}","{type=[[0.0, 37.792156862745095], [1.0, 951.4745098039216]]}","{type=[[0.0, 37.792156862745095], [1.0, 951.4745098039216]]}",523947544,"{type=[[0.0, 989.2666666666667]]}","{type=[[0.0, 989.2666666666667]]}","{type=[[0.0, 989.2666666666667]]}",
000000000000000000e8,"{type=[[0.0, 995.7098039215684]]}","{type=[[0.0, 995.7098039215684]]}","{type=[[0.0, 995.7098039215684]]}","{type=[[0.0, 510.1254901960784], [1.0, 485.5843137254902]]}","{type=[[0.0, 510.1254901960784], [1.0, 485.5843137254902]]}","{type=[[0.0, 510.1254901960784], [1.0, 485.5843137254902]]}",524124703,"{type=[[0.0, 995.7098039215684]]}","{type=[[0.0, 995.7098039215684]]}","{type=[[0.0, 995.7098039215684]]}",
000000000000000000e9,"{type=[[0.0, 999.207843137255]]}","{type=[[0.0, 999.207843137255]]}","{type=[[0.0, 999.207843137255]]}","{type=[[0.0, 213.67843137254903], [1.0, 785.5294117647061]]}","{type=[[0.0, 213.67843137254903], [1.0, 785.5294117647061]]}","{type=[[0.0, 213.67843137254903], [1.0, 785.5294117647061]]}",524387161,"{type=[[0.0, 999.207843137255]]}","{type=[[0.0, 999.207843137255]]}","{type=[[0.0, 999.207843137255]]}",
000000000000000000ea,"{type=[[0.0, 986.4862745098038], [1.0, 8.792156862745099]]}","{type=[[0.0, 986.4862745098038], [1.0, 8.792156862745099]]}","{type=[[0.0, 995.278431372549]]}","{type=[[0.0, 642.1882352941176], [1.0, 353.0901960784315]]}","{type=[[0.0, 650.9803921568628], [1.0, 344.2980392156864]]}","{type=[[0.0, 650.9803921568628], [1.0, 344.2980392156864]]}",524072234,"{type=[[0.0, 995.278431372549]]}","{type=[[0.0, 995.278431372549]]}","{type=[[0.0, 995.278431372549]]}",
000000000000000000eb,"{type=[[0.0, 986.3215686274509]]}","{type=[[0.0, 986.3215686274509]]}","{type=[[0.0, 986.3215686274509]]}","{type=[[0.0, 424.81176470588224], [1.0, 561.5098039215686]]}","{type=[[0.0, 424.81176470588224], [1.0, 561.5098039215686]]}","{type=[[0.0, 424.81176470588224], [1.0, 561.5098039215686]]}",523960710,"{type=[[0.0, 986.3215686274509]]}","{type=[[0.0, 986.3215686274509]]}","{type=[[0.0, 986.3215686274509]]}",
000000000000000000ed,"{type=[[0.0, 977.96862745098], [1.0, 7.0]]}","{type=[[0.0, 972.96862745098], [1.0, 12.0]]}","{type=[[0.0, 979.9686274509802], [1.0, 5.0]]}","{type=[[0.0, 472.8392156862745], [1.0, 512.1294117647059]]}","{type=[[0.0, 479.8392156862745], [1.0, 505.1294117647059]]}","{type=[[0.0, 484.8392156862745], [1.0, 500.1294117647059]]}",523580147,"{type=[[0.0, 984.96862745098]]}","{type=[[0.0, 984.96862745098]]}","{type=[[0.0, 984.96862745098]]}",
000000000000000000ee,"{type=[[0.0, 984.2823529411768]]}","{type=[[0.0, 984.2823529411768]]}","{type=[[0.0, 984.2823529411768]]}","{type=[[0.0, 584.6784313725492], [1.0, 399.6039215686275]]}","{type=[[0.0, 584.6784313725492], [1.0, 399.6039215686275]]}","{type=[[0.0, 584.6784313725492], [1.0, 399.6039215686275]]}",523658865,"{type=[[0.0, 984.2823529411768]]}","{type=[[0.0, 984.2823529411768]]}","{type=[[0.0, 984.2823529411768]]}",
000000000000000000fc,"{type=[[0.0, 980.2823529411767]]}","{type=[[0.0, 980.2823529411767]]}","{type=[[0.0, 980.2823529411767]]}","{type=[[0.0, 910.0313725490196], [1.0, 70.25098039215686]]}","{type=[[0.0, 910.0313725490196], [1.0, 70.25098039215686]]}","{type=[[0.0, 910.0313725490196], [1.0, 70.25098039215686]]}",523508048,"{type=[[0.0, 980.2823529411767]]}","{type=[[0.0, 980.2823529411767]]}","{type=[[0.0, 980.2823529411767]]}",
000000000000000000fd,"{type=[[0.0, 979.1333333333334]]}","{type=[[0.0, 979.1333333333334]]}","{type=[[0.0, 979.1333333333334]]}","{type=[[0.0, 517.5372549019608], [1.0, 461.59607843137263]]}","{type=[[0.0, 517.5372549019608], [1.0, 461.59607843137263]]}","{type=[[0.0, 517.5372549019608], [1.0, 461.59607843137263]]}",523521144,"{type=[[0.0, 979.1333333333334]]}","{type=[[0.0, 979.1333333333334]]}","{type=[[0.0, 979.1333333333334]]}",
00000000000000000100,"{type=[[0.0, 992.4862745098039]]}","{type=[[0.0, 992.4862745098039]]}","{type=[[0.0, 992.4862745098039]]}","{type=[[0.0, 39.411764705882355], [1.0, 953.0745098039216]]}","{type=[[0.0, 39.411764705882355], [1.0, 953.0745098039216]]}","{type=[[0.0, 39.411764705882355], [1.0, 953.0745098039216]]}",524052596,"{type=[[0.0, 992.4862745098039]]}","{type=[[0.0, 992.4862745098039]]}","{type=[[0.0, 992.4862745098039]]}",
00000000000000000101,"{type=[[0.0, 970.8156862745096], [1.0, 24.529411764705884]]}","{type=[[0.0, 970.7294117647057], [1.0, 24.615686274509805]]}","{type=[[0.0, 995.2588235294114], [1.0, 0.08627450980392157]]}","{type=[[0.0, 147.61960784313726], [1.0, 847.7254901960782]]}","{type=[[0.0, 172.14901960784314], [1.0, 823.1960784313724]]}","{type=[[0.0, 172.23529411764707], [1.0, 823.1098039215684]]}",524374112,"{type=[[0.0, 995.3450980392154]]}","{type=[[0.0, 995.3450980392154]]}","{type=[[0.0, 995.3450980392154]]}",
00000000000000000102,"{type=[[0.0, 985.9686274509802]]}","{type=[[0.0, 985.9686274509802]]}","{type=[[0.0, 985.9686274509802]]}","{type=[[0.0, 316.6039215686274], [1.0, 669.3647058823527]]}","{type=[[0.0, 316.6039215686274], [1.0, 669.3647058823527]]}","{type=[[0.0, 316.6039215686274], [1.0, 669.3647058823527]]}",523790172,"{type=[[0.0, 985.9686274509802]]}","{type=[[0.0, 985.9686274509802]]}","{type=[[0.0, 985.9686274509802]]}",
00000000000000000103,"{type=[[0.0, 987.1450980392157]]}","{type=[[0.0, 987.1450980392157]]}","{type=[[0.0, 987.1450980392157]]}","{type=[[0.0, 986.5490196078432], [1.0, 0.596078431372549]]}","{type=[[0.0, 986.5490196078432], [1.0, 0.596078431372549]]}","{type=[[0.0, 986.5490196078432], [1.0, 0.596078431372549]]}",523822981,"{type=[[0.0, 987.1450980392157]]}","{type=[[0.0, 987.1450980392157]]}","{type=[[0.0, 987.1450980392157]]}",
