system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
00000000000000000076,"{type=[[0.0, 1040.6666666666654]]}","{type=[[0.0, 1040.6666666666654]]}","{type=[[0.0, 1040.6666666666654]]}","{type=[[0.0, 1007.5803921568628], [1.0, 33.086274509803914]]}","{type=[[0.0, 1007.5803921568628], [1.0, 33.086274509803914]]}","{type=[[0.0, 1007.5803921568628], [1.0, 33.086274509803914]]}",526565479,"{type=[[0.0, 1040.6666666666654]]}","{type=[[0.0, 1040.6666666666654]]}","{type=[[0.0, 1040.6666666666654]]}",
00000000000000000077,"{type=[[0.0, 1040.4784313725504]]}","{type=[[0.0, 1040.4784313725504]]}","{type=[[0.0, 1040.4784313725504]]}","{type=[[0.0, 183.03137254901964], [1.0, 857.4470588235293]]}","{type=[[0.0, 183.03137254901964], [1.0, 857.4470588235293]]}","{type=[[0.0, 183.03137254901964], [1.0, 857.4470588235293]]}",526440800,"{type=[[0.0, 1040.4784313725504]]}","{type=[[0.0, 1040.4784313725504]]}","{type=[[0.0, 1040.4784313725504]]}",
00000000000000000078,"{type=[[0.0, 1042.9098039215687]]}","{type=[[0.0, 1042.9098039215687]]}","{type=[[0.0, 1042.9098039215687]]}","{type=[[0.0, 885.670588235294], [1.0, 157.23921568627452]]}","{type=[[0.0, 885.670588235294], [1.0, 157.23921568627452]]}","{type=[[0.0, 885.670588235294], [1.0, 157.23921568627452]]}",526880382,"{type=[[0.0, 1042.9098039215687]]}","{type=[[0.0, 1042.9098039215687]]}","{type=[[0.0, 1042.9098039215687]]}",
00000000000000000079,"{type=[[0.0, 1045.9960784313705]]}","{type=[[0.0, 1045.9960784313705]]}","{type=[[0.0, 1045.9960784313705]]}","{type=[[0.0, 538.7960784313726], [1.0, 507.20000000000005]]}","{type=[[0.0, 538.7960784313726], [1.0, 507.20000000000005]]}","{type=[[0.0, 538.7960784313726], [1.0, 507.20000000000005]]}",526709777,"{type=[[0.0, 1045.9960784313705]]}","{type=[[0.0, 1045.9960784313705]]}","{type=[[0.0, 1045.9960784313705]]}",
0000000000000000007a,"{type=[[0.0, 1040.25882352941]]}","{type=[[0.0, 1040.25882352941]]}","{type=[[0.0, 1040.25882352941]]}","{type=[[0.0, 812.9294117647058], [1.0, 227.32941176470587]]}","{type=[[0.0, 812.9294117647058], [1.0, 227.32941176470587]]}","{type=[[0.0, 812.9294117647058], [1.0, 227.32941176470587]]}",526650715,"{type=[[0.0, 1040.25882352941]]}","{type=[[0.0, 1040.25882352941]]}","{type=[[0.0, 1040.25882352941]]}",
0000000000000000007b,"{type=[[0.0, 1034.1098039215688]]}","{type=[[0.0, 1034.1098039215688]]}","{type=[[0.0, 1034.1098039215688]]}","{type=[[0.0, 940.9725490196079], [1.0, 93.13725490196082]]}","{type=[[0.0, 940.9725490196079], [1.0, 93.13725490196082]]}","{type=[[0.0, 940.9725490196079], [1.0, 93.13725490196082]]}",526138955,"{type=[[0.0, 1034.1098039215688]]}","{type=[[0.0, 1034.1098039215688]]}","{type=[[0.0, 1034.1098039215688]]}",
00000000000000000080,"{type=[[0.0, 1032.7411764705878]]}","{type=[[0.0, 1032.698039215686], [1.0, 0.043137254901960784]]}","{type=[[0.0, 1032.698039215686], [1.0, 0.043137254901960784]]}","{type=[[0.0, 870.4392156862745], [1.0, 162.3019607843137]]}","{type=[[0.0, 870.4392156862745], [1.0, 162.3019607843137]]}","{type=[[0.0, 870.4823529411765], [1.0, 162.25882352941173]]}",526230845,"{type=[[0.0, 1032.7411764705878]]}","{type=[[0.0, 1032.7411764705878]]}","{type=[[0.0, 1032.7411764705878]]}",
00000000000000000082,"{type=[[0.0, 1040.4470588235301]]}","{type=[[0.0, 1038.4470588235295], [1.0, 2.0]]}","{type=[[0.0, 1038.4470588235295], [1.0, 2.0]]}","{type=[[0.0, 499.6941176470588], [1.0, 540.7529411764708]]}","{type=[[0.0, 499.6941176470588], [1.0, 540.7529411764708]]}","{type=[[0.0, 501.6941176470588], [1.0, 538.7529411764708]]}",526545824,"{type=[[0.0, 1040.4470588235301]]}","{type=[[0.0, 1040.4470588235301]]}","{type=[[0.0, 1040.4470588235301]]}",
00000000000000000083,"{type=[[0.0, 1036.2901960784304]]}","{type=[[0.0, 1036.2901960784304]]}","{type=[[0.0, 1036.2901960784304]]}","{type=[[0.0, 24.29019607843137], [1.0, 1012.0000000000003]]}","{type=[[0.0, 24.29019607843137], [1.0, 1012.0000000000003]]}","{type=[[0.0, 24.29019607843137], [1.0, 1012.0000000000003]]}",526394916,"{type=[[0.0, 1036.2901960784304]]}","{type=[[0.0, 1036.2901960784304]]}","{type=[[0.0, 1036.2901960784304]]}",
00000000000000000084,"{type=[[0.0, 1046.3529411764694]]}","{type=[[0.0, 1046.3529411764694]]}","{type=[[0.0, 1046.3529411764694]]}","{type=[[0.0, 347.9921568627451], [1.0, 698.3607843137255]]}","{type=[[0.0, 347.9921568627451], [1.0, 698.3607843137255]]}","{type=[[0.0, 347.9921568627451], [1.0, 698.3607843137255]]}",526814814,"{type=[[0.0, 1046.3529411764694]]}","{type=[[0.0, 1046.3529411764694]]}","{type=[[0.0, 1046.3529411764694]]}",
00000000000000000085,"{type=[[0.0, 1046.6196078431378]]}","{type=[[0.0, 1046.6196078431378]]}","{type=[[0.0, 1046.6196078431378]]}","{type=[[0.0, 495.25490196078437], [1.0, 551.3647058823527]]}","{type=[[0.0, 495.25490196078437], [1.0, 551.3647058823527]]}","{type=[[0.0, 495.25490196078437], [1.0, 551.3647058823527]]}",526959145,"{type=[[0.0, 1046.6196078431378]]}","{type=[[0.0, 1046.6196078431378]]}","{type=[[0.0, 1046.6196078431378]]}",
00000000000000000086,"{type=[[0.0, 1049.9803921568614]]}","{type=[[0.0, 1049.9803921568614]]}","{type=[[0.0, 1049.9803921568614]]}","{type=[[0.0, 569.8000000000002], [1.0, 480.18039215686275]]}","{type=[[0.0, 569.8000000000002], [1.0, 480.18039215686275]]}","{type=[[0.0, 569.8000000000002], [1.0, 480.18039215686275]]}",527050999,"{type=[[0.0, 1049.9803921568614]]}","{type=[[0.0, 1049.9803921568614]]}","{type=[[0.0, 1049.9803921568614]]}",
00000000000000000087,"{type=[[0.0, 1049.9372549019606]]}","{type=[[0.0, 1049.9372549019606]]}","{type=[[0.0, 1049.9372549019606]]}","{type=[[0.0, 503.37254901960785], [1.0, 546.5647058823529]]}","{type=[[0.0, 503.37254901960785], [1.0, 546.5647058823529]]}","{type=[[0.0, 503.37254901960785], [1.0, 546.5647058823529]]}",527077245,"{type=[[0.0, 1049.9372549019606]]}","{type=[[0.0, 1049.9372549019606]]}","{type=[[0.0, 1049.9372549019606]]}",
00000000000000000088,"{type=[[0.0, 1054.1882352941175]]}","{type=[[0.0, 1051.3490196078433], [1.0, 2.83921568627451]]}","{type=[[0.0, 1051.3490196078433], [1.0, 2.83921568627451]]}","{type=[[0.0, 42.74901960784314], [1.0, 1011.4392156862745]]}","{type=[[0.0, 42.74901960784314], [1.0, 1011.4392156862745]]}","{type=[[0.0, 45.588235294117645], [1.0, 1008.5999999999999]]}",527110075,"{type=[[0.0, 1054.1882352941175]]}","{type=[[0.0, 1054.1882352941175]]}","{type=[[0.0, 1054.1882352941175]]}",
00000000000000000089,"{type=[[0.0, 1056.560784313724]]}","{type=[[0.0, 1056.560784313724]]}","{type=[[0.0, 1056.560784313724]]}","{type=[[0.0, 220.40784313725496], [1.0, 836.1529411764707]]}","{type=[[0.0, 220.40784313725496], [1.0, 836.1529411764707]]}","{type=[[0.0, 220.40784313725496], [1.0, 836.1529411764707]]}",527201902,"{type=[[0.0, 1056.560784313724]]}","{type=[[0.0, 1056.560784313724]]}","{type=[[0.0, 1056.560784313724]]}",
0000000000000000008a,"{type=[[0.0, 1082.0470588235303]]}","{type=[[0.0, 1082.0470588235303]]}","{type=[[0.0, 1082.0470588235303]]}","{type=[[0.0, 1034.2235294117652], [1.0, 47.8235294117647]]}","{type=[[0.0, 1034.2235294117652], [1.0, 47.8235294117647]]}","{type=[[0.0, 1034.2235294117652], [1.0, 47.8235294117647]]}",528428833,"{type=[[0.0, 1082.0470588235303]]}","{type=[[0.0, 1082.0470588235303]]}","{type=[[0.0, 1082.0470588235303]]}",
0000000000000000008b,"{type=[[0.0, 1081.8941176470576]]}","{type=[[0.0, 1081.8941176470576]]}","{type=[[0.0, 1081.8941176470576]]}","{type=[[0.0, 173.0784313725491], [1.0, 908.8156862745093]]}","{type=[[0.0, 173.0784313725491], [1.0, 908.8156862745093]]}","{type=[[0.0, 173.0784313725491], [1.0, 908.8156862745093]]}",528520684,"{type=[[0.0, 1081.8941176470576]]}","{type=[[0.0, 1081.8941176470576]]}","{type=[[0.0, 1081.8941176470576]]}",
0000000000000000008c,"{type=[[0.0, 1087.52156862745]]}","{type=[[0.0, 1087.52156862745]]}","{type=[[0.0, 1087.52156862745]]}","{type=[[0.0, 667.458823529412], [1.0, 420.0627450980393]]}","{type=[[0.0, 667.458823529412], [1.0, 420.0627450980393]]}","{type=[[0.0, 667.458823529412], [1.0, 420.0627450980393]]}",528671566,"{type=[[0.0, 1087.52156862745]]}","{type=[[0.0, 1087.52156862745]]}","{type=[[0.0, 1087.52156862745]]}",
0000000000000000008d,"{type=[[0.0, 1091.0352941176486]]}","{type=[[0.0, 1091.0352941176486]]}","{type=[[0.0, 1091.0352941176486]]}","{type=[[0.0, 938.5333333333332], [1.0, 152.50196078431372]]}","{type=[[0.0, 938.5333333333332], [1.0, 152.50196078431372]]}","{type=[[0.0, 938.5333333333332], [1.0, 152.50196078431372]]}",528802787,"{type=[[0.0, 1091.0352941176486]]}","{type=[[0.0, 1091.0352941176486]]}","{type=[[0.0, 1091.0352941176486]]}",
0000000000000000008e,"{type=[[0.0, 1091.054901960783]]}","{type=[[0.0, 1091.054901960783]]}","{type=[[0.0, 1091.054901960783]]}","{type=[[0.0, 1012.6196078431375], [1.0, 78.43529411764708]]}","{type=[[0.0, 1012.6196078431375], [1.0, 78.43529411764708]]}","{type=[[0.0, 1012.6196078431375], [1.0, 78.43529411764708]]}",528861836,"{type=[[0.0, 1091.054901960783]]}","{type=[[0.0, 1091.054901960783]]}","{type=[[0.0, 1091.054901960783]]}",
0000000000000000008f,"{type=[[0.0, 1094.5215686274494]]}","{type=[[0.0, 1094.5215686274494]]}","{type=[[0.0, 1094.5215686274494]]}","{type=[[0.0, 515.0588235294116], [1.0, 579.4627450980392]]}","{type=[[0.0, 515.0588235294116], [1.0, 579.4627450980392]]}","{type=[[0.0, 515.0588235294116], [1.0, 579.4627450980392]]}",529150523,"{type=[[0.0, 1094.5215686274494]]}","{type=[[0.0, 1094.5215686274494]]}","{type=[[0.0, 1094.5215686274494]]}",
000000000000000000a6,"{type=[[0.0, 1079.1803921568626]]}","{type=[[0.0, 1071.1803921568628], [1.0, 8.0]]}","{type=[[0.0, 1071.1803921568628], [1.0, 8.0]]}","{type=[[0.0, 349.3137254901962], [1.0, 729.8666666666667]]}","{type=[[0.0, 349.3137254901962], [1.0, 729.8666666666667]]}","{type=[[0.0, 357.3137254901962], [1.0, 721.8666666666667]]}",528251617,"{type=[[0.0, 1079.1803921568626]]}","{type=[[0.0, 1079.1803921568626]]}","{type=[[0.0, 1079.1803921568626]]}",
