system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
000000000000000001e4,"{type=[[0.0, 883.7607843137259]]}","{type=[[0.0, 883.7607843137259]]}","{type=[[0.0, 883.7607843137259]]}","{type=[[1.0, 883.7607843137259]]}","{type=[[1.0, 883.7607843137259]]}","{type=[[1.0, 883.7607843137259]]}",517734414,"{type=[[0.0, 883.7607843137259]]}","{type=[[0.0, 883.7607843137259]]}","{type=[[0.0, 883.7607843137259]]}",
000000000000000001e5,"{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 11.062745098039215], [1.0, 872.3999999999999]]}","{type=[[0.0, 11.062745098039215], [1.0, 872.3999999999999]]}","{type=[[0.0, 11.062745098039215], [1.0, 872.3999999999999]]}",517662253,"{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 883.4627450980391]]}",
000000000000000001e6,"{type=[[0.0, 884.3333333333334]]}","{type=[[0.0, 884.3333333333334]]}","{type=[[0.0, 884.3333333333334]]}","{type=[[1.0, 884.3333333333334]]}","{type=[[1.0, 884.3333333333334]]}","{type=[[1.0, 884.3333333333334]]}",517596630,"{type=[[0.0, 884.3333333333334]]}","{type=[[0.0, 884.3333333333334]]}","{type=[[0.0, 884.3333333333334]]}",
000000000000000001e7,"{type=[[0.0, 882.7450980392155]]}","{type=[[0.0, 882.7450980392155]]}","{type=[[0.0, 882.7450980392155]]}","{type=[[1.0, 882.7450980392155]]}","{type=[[1.0, 882.7450980392155]]}","{type=[[1.0, 882.7450980392155]]}",517432590,"{type=[[0.0, 882.7450980392155]]}","{type=[[0.0, 882.7450980392155]]}","{type=[[0.0, 882.7450980392155]]}",
000000000000000001e8,"{type=[[0.0, 875.1803921568627]]}","{type=[[0.0, 875.1803921568627]]}","{type=[[0.0, 875.1803921568627]]}","{type=[[0.0, 9.0], [1.0, 866.1803921568627]]}","{type=[[0.0, 9.0], [1.0, 866.1803921568627]]}","{type=[[0.0, 9.0], [1.0, 866.1803921568627]]}",517262026,"{type=[[0.0, 875.1803921568627]]}","{type=[[0.0, 875.1803921568627]]}","{type=[[0.0, 875.1803921568627]]}",
000000000000000001e9,"{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 460.1921568627451], [1.0, 417.9176470588235]]}","{type=[[0.0, 460.1921568627451], [1.0, 417.9176470588235]]}","{type=[[0.0, 455.90588235294115], [1.0, 422.20392156862744]]}",517288274,"{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 873.8235294117645], [1.0, 4.286274509803921]]}","{type=[[0.0, 873.8235294117645], [1.0, 4.286274509803921]]}",
000000000000000001ea,"{type=[[0.0, 881.749019607843]]}","{type=[[0.0, 881.749019607843]]}","{type=[[0.0, 881.749019607843]]}","{type=[[1.0, 881.749019607843]]}","{type=[[1.0, 881.749019607843]]}","{type=[[1.0, 881.749019607843]]}",517334200,"{type=[[0.0, 881.749019607843]]}","{type=[[0.0, 881.749019607843]]}","{type=[[0.0, 881.749019607843]]}",
000000000000000001eb,"{type=[[0.0, 878.5098039215687]]}","{type=[[0.0, 878.5098039215687]]}","{type=[[0.0, 878.5098039215687]]}","{type=[[1.0, 878.5098039215687]]}","{type=[[1.0, 878.5098039215687]]}","{type=[[1.0, 878.5098039215687]]}",517307957,"{type=[[0.0, 878.5098039215687]]}","{type=[[0.0, 878.5098039215687]]}","{type=[[0.0, 878.5098039215687]]}",
000000000000000001ec,"{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 11.43921568627451], [1.0, 861.545098039216]]}","{type=[[0.0, 11.43921568627451], [1.0, 861.545098039216]]}","{type=[[0.0, 11.43921568627451], [1.0, 861.545098039216]]}",517307976,"{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}",
000000000000000001ed,"{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}","{type=[[1.0, 884.5882352941178]]}","{type=[[1.0, 884.5882352941178]]}","{type=[[1.0, 884.5882352941178]]}",517760692,"{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}",
000000000000000001ee,"{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}","{type=[[1.0, 886.270588235294]]}","{type=[[1.0, 886.270588235294]]}","{type=[[1.0, 886.270588235294]]}",517996911,"{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}",
000000000000000001ef,"{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 106.89019607843137], [1.0, 778.1529411764704]]}","{type=[[0.0, 106.89019607843137], [1.0, 778.1529411764704]]}","{type=[[0.0, 106.89019607843137], [1.0, 778.1529411764704]]}",517865688,"{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}",
000000000000000001f0,"{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 46.31372549019609], [1.0, 830.1019607843139]]}","{type=[[0.0, 46.31372549019609], [1.0, 830.1019607843139]]}","{type=[[0.0, 46.31372549019609], [1.0, 830.1019607843139]]}",516973361,"{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 876.4156862745098]]}",
000000000000000001f1,"{type=[[0.0, 872.0]]}","{type=[[0.0, 872.0]]}","{type=[[0.0, 872.0]]}","{type=[[0.0, 0.7960784313725491], [1.0, 871.2039215686275]]}","{type=[[0.0, 0.7960784313725491], [1.0, 871.2039215686275]]}","{type=[[0.0, 0.7960784313725491], [1.0, 871.2039215686275]]}",516953597,"{type=[[0.0, 872.0]]}","{type=[[0.0, 872.0]]}","{type=[[0.0, 872.0]]}",
000000000000000001f2,"{type=[[0.0, 875.1843137254899]]}","{type=[[0.0, 875.1843137254899]]}","{type=[[0.0, 875.1843137254899]]}","{type=[[1.0, 875.1843137254899]]}","{type=[[1.0, 875.1843137254899]]}","{type=[[1.0, 875.1843137254899]]}",516901110,"{type=[[0.0, 875.1843137254899]]}","{type=[[0.0, 875.1843137254899]]}","{type=[[0.0, 875.1843137254899]]}",
000000000000000001f3,"{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 72.30196078431374], [1.0, 802.8823529411765]]}","{type=[[0.0, 72.30196078431374], [1.0, 802.8823529411765]]}","{type=[[0.0, 72.30196078431374], [1.0, 802.8823529411765]]}",516802690,"{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}",
000000000000000001f4,"{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 12.443137254901961], [1.0, 869.1176470588233]]}","{type=[[0.0, 12.443137254901961], [1.0, 869.1176470588233]]}","{type=[[0.0, 12.443137254901961], [1.0, 869.1176470588233]]}",517202945,"{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 881.5607843137254]]}",
000000000000000001f5,"{type=[[0.0, 875.2431372549015]]}","{type=[[0.0, 875.2431372549015]]}","{type=[[0.0, 875.2431372549015]]}","{type=[[1.0, 875.2431372549015]]}","{type=[[1.0, 875.2431372549015]]}","{type=[[1.0, 875.2431372549015]]}",516907675,"{type=[[0.0, 875.2431372549015]]}","{type=[[0.0, 875.2431372549015]]}","{type=[[0.0, 875.2431372549015]]}",
000000000000000001f6,"{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 10.294117647058826], [1.0, 867.2627450980389]]}","{type=[[0.0, 10.294117647058826], [1.0, 867.2627450980389]]}","{type=[[0.0, 10.294117647058826], [1.0, 867.2627450980389]]}",517019214,"{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}",
